position,playerId,playerName,minutesPlayed,expected_danger_per_90,danger_passes_per_90,total_danger,total_danger_passes,total_passes
LW,594968,Rodrigo Gomes,69.0,0.3153476089698892,2.608695652173913,0.2417665002102484,2,21
LWB,594968,Rodrigo Gomes,456.0,0.33600327876928454,1.776315789473684,1.7024166124310418,9,126
LWF,594968,Rodrigo Gomes,9.0,0.038477805225288,0.0,0.0038477805225288,0,1
RB,594968,Rodrigo Gomes,20.0,0.5377806237240503,4.5,0.1195068052720112,1,10
RB5,594968,Rodrigo Gomes,55.0,0.16033792240288064,0.0,0.0979842859128715,0,10
RW,594968,Rodrigo Gomes,31.0,0.09513636050171904,0.0,0.032769190839481,0,6
RWB,594968,Rodrigo Gomes,369.0,0.32580062844187924,2.6829268292682924,1.3357825766117049,11,98
CF,595249,André,14.0,0.45176324055381195,0.0,0.0702742818639263,0,6
DMF,595249,André,447.0,0.18598721925606113,0.20134228187919462,0.9237365223051035,1,92
LCMF,595249,André,773.0,0.5301022556465079,0.34928848641655885,4.55298937349723,3,437
LDMF,595249,André,90.0,0.3234429405194902,0.0,0.3234429405194902,0,29
RCMF,595249,André,1785.0,0.3293166097545496,0.45378151260504207,6.5314460934652345,9,695
RDMF,595249,André,180.0,0.20677303977078568,0.5,0.41354607954157135,1,44
CF,596942,K. Lewis-Potter,110.0,0.25430821798538866,0.8181818181818181,0.31082115531547505,1,8
LAMF,596942,K. Lewis-Potter,391.0,0.2740175130470029,2.762148337595908,1.1904538622375347,12,71
LB,596942,K. Lewis-Potter,2333.0,0.5427706306180723,2.777539648521217,14.069820902577362,72,1073
LB5,596942,K. Lewis-Potter,446.0,0.18951843247025124,0.40358744394618834,0.9391691209081339,2,59
LW,596942,K. Lewis-Potter,177.0,0.4070903425767365,2.0338983050847457,0.8006110070675818,4,55
LWB,596942,K. Lewis-Potter,176.0,0.18436649873396002,0.5113636363636364,0.3605389308575218,1,21
LWF,596942,K. Lewis-Potter,20.0,0.0839638403876295,0.0,0.018658631197251,0,1
RB,596942,K. Lewis-Potter,90.0,0.0894332291046543,1.0,0.0894332291046543,1,1
AMF,598178,João Gomes,90.0,0.3768612383572028,1.0,0.37686123835720287,1,39
DMF,598178,João Gomes,168.0,0.03929620257874066,0.0,0.0733529114803159,0,8
LCMF,598178,João Gomes,1916.0,0.4318330661487384,1.5031315240083505,9.193246163788697,32,850
LCMF3,598178,João Gomes,90.0,0.1191220665310771,1.0,0.1191220665310771,1,8
LDMF,598178,João Gomes,172.0,0.2137301564278777,1.0465116279069768,0.40846207672883295,2,33
LW,598178,João Gomes,90.0,0.0778672734344515,0.0,0.0778672734344515,0,14
LWF,598178,João Gomes,180.0,0.0439825139134367,0.0,0.0879650278268734,0,7
RCMF,598178,João Gomes,991.0,0.4343677262518471,0.7265388496468214,4.782871296839783,8,455
RCMF3,598178,João Gomes,88.0,0.25639176145724735,1.0227272727272727,0.2506941667581974,1,17
RDMF,598178,João Gomes,174.0,0.34694484939386455,0.5172413793103449,0.6707600421614714,1,72
RWF,598178,João Gomes,258.0,0.3195460873253158,2.0930232558139537,0.9160321169992387,6,71
AMF,599817,João Pedro,598.0,0.381601225333278,3.6120401337792645,2.535528141658892,24,147
CF,599817,João Pedro,1372.0,0.31088936837488096,2.6895043731778423,4.739335704559297,41,360
LAMF,599817,João Pedro,61.0,0.3830252979587907,2.9508196721311477,0.2596060352831804,2,24
LCMF,599817,João Pedro,177.0,0.3217635912957349,3.0508474576271185,0.6328017295482786,6,59
LW,599817,João Pedro,41.0,0.00910073634252673,0.0,0.0041458910004843995,0,4
RW,599817,João Pedro,113.0,0.05867413600861849,0.7964601769911505,0.07366863743304321,1,7
SS,599817,João Pedro,90.0,0.3233564577268032,1.0,0.3233564577268032,1,23
AMF,600184,E. Fernández,270.0,0.4341313868614566,3.0,1.3023941605843696,9,98
DMF,600184,E. Fernández,360.0,0.16837587737715232,0.75,0.6735035095086093,3,63
LCMF,600184,E. Fernández,205.0,0.4895798158172685,2.1951219512195124,1.1151540249171117,5,96
LCMF3,600184,E. Fernández,90.0,0.0441559473766757,0.0,0.0441559473766757,0,8
LDMF,600184,E. Fernández,1419.0,0.637784845228402,4.5665961945031714,10.055741059767804,72,732
LW,600184,E. Fernández,90.0,0.0504655265651052,0.0,0.0504655265651052,0,13
RCMF,600184,E. Fernández,270.0,0.2615024438508395,2.0,0.7845073315525185,6,66
RDMF,600184,E. Fernández,1428.0,0.679279635580286,5.23109243697479,10.777903551207205,83,769
AMF,600189,J. Enciso,827.0,0.2683098947005287,2.3941958887545343,2.465469810192636,22,195
CF,600189,J. Enciso,46.0,0.9804901183783699,11.739130434782608,0.5011393938378335,6,22
LAMF,600189,J. Enciso,509.0,0.13053804603041824,1.237721021611002,0.7382651714386987,7,59
LCMF3,600189,J. Enciso,25.0,1.638077637828235,14.4,0.4550215660633986,4,20
LW,600189,J. Enciso,24.0,0.10924258333651951,0.0,0.0291313555564052,0,4
LWF,600189,J. Enciso,24.0,0.22022943546901724,0.0,0.058727849458404605,0,6
RCMF3,600189,J. Enciso,117.0,0.052616354365194996,0.0,0.0684012606747535,0,5
RW,600189,J. Enciso,15.0,1.813894862047938,12.0,0.302315810341323,2,8
SS,600189,J. Enciso,258.0,0.38720124880131807,4.186046511627907,1.1099769132304451,12,60
AMF,600432,J. Durán,99.0,0.17675321786081874,1.8181818181818183,0.1944285396469006,2,14
CF,600432,J. Durán,604.0,0.1598489576067918,1.1920529801324504,1.0727641154944694,8,112
SS,600432,J. Durán,102.0,0.14006606150002002,0.8823529411764706,0.15874153636668936,1,16
LDMF,601998,T. Collyer,49.0,0.29286161189554555,0.0,0.1594468775875748,0,15
LWF,601998,T. Collyer,18.0,0.8503739895045961,5.0,0.1700747979009192,1,5
RCMF,601998,T. Collyer,148.0,0.34402842489904617,0.6081081081081081,0.5657356320562092,1,54
RWB,601998,T. Collyer,47.0,0.21045045237537677,0.0,0.1099019029071412,0,9
LCB,604320,J. Branthwaite,2525.0,0.45875111319316697,0.7485148514851485,12.870517342363852,21,1185
LCB3,604320,J. Branthwaite,90.0,0.029675338793179698,0.0,0.029675338793179698,0,3
LB,604763,D. Udogie,1935.0,0.5233305148149762,1.4883720930232558,11.251606068521987,32,1075
LB5,604763,D. Udogie,90.0,0.0768822089344772,0.0,0.0768822089344772,0,10
LAMF,606741,J. Philogene,301.0,0.156698232481375,0.5980066445182725,0.5240685330765986,2,41
LW,606741,J. Philogene,29.0,0.31974983337526786,3.103448275862069,0.1030305018653641,1,11
RAMF,606741,J. Philogene,571.0,0.1813299118315825,0.9457092819614711,1.1504375517314847,6,90
RW,606741,J. Philogene,224.0,0.37784394479483163,2.8125,0.9404115959338032,7,43
RWB,606741,J. Philogene,90.0,0.2782084776027679,2.0,0.2782084776027679,2,35
AMF,607630,Igor Thiago,26.0,0.09266783625356503,0.0,0.0267707082510299,0,3
CF,607630,Igor Thiago,161.0,0.23746921623269812,1.6770186335403727,0.4248060423718266,3,37
LAMF,607630,Igor Thiago,14.0,0.3749339063362718,0.0,0.0583230520967534,0,5
SS,607630,Igor Thiago,11.0,0.15825416977490728,0.0,0.019342176305822,0,3
DMF,607944,P. Sarr,74.0,0.5755802989201603,2.4324324324324325,0.47325491244546514,2,42
LCMF,607944,P. Sarr,202.0,0.08758906189490318,0.0,0.196588783364116,0,21
LCMF3,607944,P. Sarr,763.0,0.35570427132957394,1.1795543905635648,3.0155817669384994,10,297
LDMF,607944,P. Sarr,202.0,0.5143418738910778,2.673267326732673,1.1544117613999747,6,107
LWF,607944,P. Sarr,15.0,0.0976637685477684,0.0,0.0162772947579614,0,1
RCMF,607944,P. Sarr,237.0,0.658566850421557,1.8987341772151898,1.7342260394434337,5,135
RCMF3,607944,P. Sarr,674.0,0.3180565306142744,0.8011869436201781,2.3818900181557883,6,216
RDMF,607944,P. Sarr,278.0,0.49915471855068594,0.6474820143884893,1.5418334639676743,2,149
RWF,607944,P. Sarr,25.0,0.30612326375257776,0.0,0.0850342399312716,0,12
AMF,609113,R. Lavia,17.0,0.038139703745431235,0.0,0.0072041662630259,0,1
CF,609113,R. Lavia,17.0,0.07873811885552029,0.0,0.0148727557838205,0,1
DMF,609113,R. Lavia,86.0,0.5369798325221683,2.0930232558139537,0.5131140621878497,2,50
LCMF,609113,R. Lavia,183.0,0.2739066650234008,0.0,0.5569435522142482,0,75
LDMF,609113,R. Lavia,352.0,0.3819196702526446,0.7670454545454545,1.49373026587701,3,162
RDMF,609113,R. Lavia,275.0,0.4005863353769886,0.9818181818181819,1.2240138025407987,3,126
DMF,614501,M. Caicedo,360.0,0.22321802685441278,0.25,0.8928721074176511,1,105
LCMF,614501,M. Caicedo,90.0,0.011092409034827,0.0,0.011092409034827,0,2
LDMF,614501,M. Caicedo,1579.0,0.41079595497265786,0.5699810006333123,7.207186810020298,10,843
RB,614501,M. Caicedo,621.0,0.37051518491749974,0.8695652173913043,2.5565547759307483,6,237
RCMF,614501,M. Caicedo,270.0,0.15690070856422497,0.33333333333333337,0.4707021256926749,1,63
RCMF3,614501,M. Caicedo,180.0,0.0500836491236877,0.0,0.1001672982473754,0,20
RDMF,614501,M. Caicedo,1687.0,0.44871770744524797,1.1736810906935389,8.410964138445927,22,854
DMF,614647,Danilo,125.0,0.4629464217710716,0.72,0.6429811413487105,1,61
LCMF,614647,Danilo,81.0,0.39490928865487956,0.0,0.3554183597893916,0,31
LDMF,614647,Danilo,46.0,0.17000980460773063,0.0,0.0868939001328401,0,9
LW,614647,Danilo,43.0,0.5725395872693952,2.0930232558139537,0.2735466916953777,1,23
CF,616591,E. Ferguson,323.0,0.21063110065944501,0.8359133126934984,0.7559316168111193,3,65
LAMF,616591,E. Ferguson,11.0,1.0372469803398492,8.181818181818182,0.126774630930426,1,1
SS,616591,E. Ferguson,131.0,0.24733264667766958,1.3740458015267174,0.3600064079419413,2,21
RAMF,619725,O. Bobb,23.0,0.3180565286615473,7.826086956521739,0.0812811128801732,2,10
RW,619725,O. Bobb,5.0,0.8650822902317262,0.0,0.0480601272350959,0,4
LWB,619727,S. Edozie,50.0,0.4458966327024302,5.3999999999999995,0.2477203515013501,3,24
RWF,619727,S. Edozie,26.0,0.4300595437447648,6.923076923076923,0.1242394237484876,2,10
CB,619747,L. Colwill,90.0,0.0455842537976721,0.0,0.0455842537976721,0,6
LCB,619747,L. Colwill,2970.0,0.6846508988730392,0.696969696969697,22.593479662810292,23,2207
LCB3,619747,L. Colwill,180.0,0.0246793555184989,0.0,0.0493587110369978,0,6
RCB,619747,L. Colwill,450.0,0.4779274692732606,0.4,2.389637346366303,2,247
LB,619987,P. Dorgu,90.0,0.3128243415543933,3.0,0.3128243415543933,3,11
LWB,619987,P. Dorgu,711.0,0.7148524281080346,3.7974683544303796,5.6473341820534735,30,400
RW,619987,P. Dorgu,89.0,0.13870418421140637,1.0112359550561798,0.1371630266090574,1,9
RWB,619987,P. Dorgu,142.0,0.5495618511522637,3.1690140845070425,0.8670864762624605,5,65
LB,620468,J. Greaves,270.0,0.3568529141908769,0.6666666666666667,1.0705587425726306,2,95
LB5,620468,J. Greaves,180.0,0.10592536395015235,0.0,0.2118507279003047,0,27
LCB,620468,J. Greaves,1666.0,0.4717318266120743,0.5402160864345739,8.73228025706351,10,792
LCB3,620468,J. Greaves,540.0,0.23227940144602438,0.0,1.3936764086761462,0,143
CF,621113,L. Hall,90.0,0.0199594235174895,0.0,0.0199594235174895,0,2
LB,621113,L. Hall,2211.0,0.8561213029130753,4.681139755766622,21.032046674897884,115,1467
LB5,621113,L. Hall,90.0,0.4315260227938851,2.0,0.4315260227938851,2,43
LCMF,621113,L. Hall,90.0,0.1131647407829358,1.0,0.1131647407829358,1,11
AMF,621262,Y. Yarmoliuk,105.0,0.22801958785337073,0.8571428571428572,0.2660228524955992,1,21
LAMF,621262,Y. Yarmoliuk,106.0,0.27832356691919086,1.6981132075471697,0.3278033121492692,2,31
LCMF,621262,Y. Yarmoliuk,201.0,0.3755011659393831,1.3432835820895521,0.8386192705979555,3,58
LCMF3,621262,Y. Yarmoliuk,130.0,0.3745874027537071,2.076923076923077,0.5410706928664658,3,51
LDMF,621262,Y. Yarmoliuk,651.0,0.5164116681225289,1.5207373271889402,3.7353777327529594,11,309
RCMF,621262,Y. Yarmoliuk,183.0,0.4415035611972079,2.459016393442623,0.8977239077676561,5,83
RCMF3,621262,Y. Yarmoliuk,349.0,0.3900075403652542,0.5157593123209169,1.5123625731941523,2,117
RDMF,621262,Y. Yarmoliuk,158.0,0.6147705444509793,0.569620253164557,1.0792638447028304,1,104
LAMF,622113,Chiquinho,11.0,0.6237451909729236,8.181818181818182,0.0762355233411351,1,3
LCB,622200,J. Quansah,90.0,1.0350371834041485,1.0,1.0350371834041485,1,70
RB,622200,J. Quansah,177.0,0.4675976186939635,1.0169491525423728,0.9196086500981282,2,81
RCB,622200,J. Quansah,367.0,0.5432773866435028,0.0,2.215364454424061,0,208
RCB3,622200,J. Quansah,31.0,0.7213680330020057,2.903225806451613,0.2484712113673575,1,22
CF,622236,D. Scarlett,49.0,0.11593772293180848,0.0,0.0631216491517624,0,7
GK,622482,B. Verbruggen,3240.0,0.36918290238770357,0.16666666666666669,13.29058448595733,6,1209
AMF,623374,T. Iroegbunam,52.0,0.21769468728024302,1.7307692307692308,0.12577915265080708,1,15
LCMF,623374,T. Iroegbunam,154.0,0.10916456385096637,0.0,0.1867926981449869,0,18
LCMF3,623374,T. Iroegbunam,90.0,0.0317795158837831,0.0,0.0317795158837831,0,4
LDMF,623374,T. Iroegbunam,173.0,0.1544224866406422,0.0,0.2968343354314567,0,31
RCMF,623374,T. Iroegbunam,114.0,0.3585000112356577,2.3684210526315788,0.4541000142318331,3,28
RCMF3,623374,T. Iroegbunam,90.0,0.1260401056286855,1.0,0.1260401056286855,1,12
RDMF,623374,T. Iroegbunam,195.0,0.2955126568189006,1.3846153846153846,0.6402774231076179,3,46
CB,623641,E. Agbadou,1141.0,0.7390984495964602,0.946538124452235,9.370125899884012,12,805
LCB3,623641,E. Agbadou,270.0,0.5613104551328578,0.33333333333333337,1.6839313653985735,1,161
LCB,625787,M. van de Ven,1022.0,0.7018261034060403,0.6164383561643836,7.969625307566369,7,743
CB,627012,Murillo,1260.0,0.0914393020107385,0.2142857142857143,1.280150228150339,3,117
LCB,627012,Murillo,2939.0,0.37737360158549105,0.6736985369173187,12.323344611775092,22,1206
LCB3,627012,Murillo,250.0,0.3905095407517726,1.08,1.0847487243104794,3,112
LDMF,627131,J. Hill,14.0,0.35077928101210026,0.0,0.0545656659352156,0,4
RB,627131,J. Hill,277.0,0.5152624535573171,4.873646209386282,1.585863329281965,15,129
RCB,627131,J. Hill,235.0,0.48718573990344594,1.5319148936170213,1.2720960986367755,4,105
RDMF,627131,J. Hill,8.0,0.8770397914548113,22.5,0.077959092573761,2,7
AMF,630651,B. Gruda,151.0,0.4841930122164254,5.364238410596027,0.8123682760520027,9,38
LCMF,630651,B. Gruda,45.0,0.19720533930257717,2.0,0.0986026696512886,1,7
RAMF,630651,B. Gruda,308.0,0.5168021727060389,4.675324675324676,1.7686118799273332,16,111
RB5,630651,B. Gruda,11.0,0.07778633079680919,0.0,0.0095072182084989,0,1
RCMF,630651,B. Gruda,54.0,0.8813180770249952,6.666666666666666,0.5287908462149972,4,23
RW,630651,B. Gruda,57.0,0.14504815704837565,0.0,0.09186383279730459,0,11
RWB,630651,B. Gruda,19.0,0.8225871801091176,9.473684210526315,0.1736572935785915,2,9
SS,630651,B. Gruda,184.0,0.5826265301999274,7.336956521739131,1.1911475728531848,15,51
RAMF,631619,C. Bradley,4.0,0.3818500956072203,0.0,0.0169711153603209,0,1
RB,631619,C. Bradley,811.0,0.672299296255415,2.219482120838471,6.058163658479351,20,517
RCB3,631619,C. Bradley,29.0,0.44526409088929636,3.103448275862069,0.1434739848421066,1,17
AMF,633277,B. El Khannouss,1321.0,0.49195554285603343,3.610900832702498,7.220814134586891,53,500
CF,633277,B. El Khannouss,365.0,0.518477436117231,4.191780821917808,2.1027140464754366,17,139
LAMF,633277,B. El Khannouss,416.0,0.3565759506933099,3.2451923076923075,1.6481732832046323,15,120
LCMF3,633277,B. El Khannouss,105.0,0.05863989768166689,0.8571428571428572,0.0684132139619447,1,6
LDMF,633277,B. El Khannouss,30.0,0.5488544562418716,3.0,0.1829514854139572,1,16
LW,633277,B. El Khannouss,211.0,0.2501265971076929,0.4265402843601896,0.5864079109969245,1,67
LWF,633277,B. El Khannouss,189.0,0.5665850420021734,2.8571428571428568,1.1898285882045643,6,75
RAMF,633277,B. El Khannouss,109.0,0.3054828627553738,4.954128440366973,0.3699736893370638,6,15
RB,633277,B. El Khannouss,19.0,0.1291977160058359,4.7368421052631575,0.0272750733790098,1,1
RCMF,633277,B. El Khannouss,99.0,0.07920871176704845,1.8181818181818183,0.08712958294375331,2,7
SS,633277,B. El Khannouss,226.0,0.3314862666506426,2.7876106194690267,0.8323988473671693,7,56
AMF,635038,H. Elliott,300.0,0.4035132473658064,1.8,1.3450441578860213,6,145
LAMF,635038,H. Elliott,20.0,0.07158663495278954,0.0,0.0159081411006199,0,2
LDMF,635038,H. Elliott,7.0,1.1856882252615906,12.857142857142856,0.0922201952981237,1,7
RAMF,635038,H. Elliott,21.0,1.1602632532281112,4.285714285714286,0.27072809241989265,1,20
RCMF,635038,H. Elliott,50.0,0.268571449951323,1.8,0.14920636108406832,1,13
RCMF3,635038,H. Elliott,142.0,0.7541250039940948,6.971830985915492,1.1898416729684607,11,90
RW,635038,H. Elliott,3.0,0.962216724663567,0.0,0.0320738908221189,0,2
CF,639248,D. Mubama,29.0,0.02619048478627862,0.0,0.008439156208911999,0,3
AMF,644809,Matheus França,33.0,0.164216130639882,0.0,0.0602125812346234,0,6
CF,644809,Matheus França,17.0,0.77088229173387,5.294117647058823,0.145611099549731,1,4
LW,644809,Matheus França,2.0,0.3155291499145635,0.0,0.0070117588869903,0,1
RWF,644809,Matheus França,23.0,0.6144689299799755,7.826086956521739,0.1570309487726604,2,7
AMF,645032,Youssef Chermiti,22.0,0.5369671227041665,4.090909090909091,0.1312586299943518,1,4
CF,645032,Youssef Chermiti,31.0,0.14259671181606834,2.903225806451613,0.0491166451810902,1,4
RCB,645877,Y. Mosquera,442.0,0.5202355393893843,0.6108597285067874,2.5549345378900874,3,223
AMF,646204,C. Alcaraz,468.0,0.21834612005077164,0.9615384615384616,1.1353998242640126,5,101
LAMF,646204,C. Alcaraz,444.0,0.3793967456006739,3.040540540540541,1.8716906116299912,15,155
LCMF,646204,C. Alcaraz,24.0,0.2894086001218365,0.0,0.0771756266991564,0,7
LCMF3,646204,C. Alcaraz,16.0,0.3902675305220927,0.0,0.0693808943150387,0,13
LW,646204,C. Alcaraz,19.0,0.0966545685564281,0.0,0.020404853361912598,0,2
RAMF,646204,C. Alcaraz,78.0,-0.0022073681973572307,0.0,-0.0019130524377096,0,1
RW,646204,C. Alcaraz,54.0,0.13908156691601783,0.0,0.0834489401496107,0,6
RCB,648855,R. Edwards,19.0,0.2790829412370772,0.0,0.0589175098167163,0,5
AMF,653138,R. Sosa,40.0,0.15228436180468272,4.5,0.06768193857985899,2,8
LAMF,653138,R. Sosa,155.0,0.16281274281377284,0.5806451612903226,0.280399723734831,1,27
LW,653138,R. Sosa,65.0,0.6239128264406446,11.076923076923077,0.45060370798491,8,23
LWB,653138,R. Sosa,19.0,0.571210161483141,4.7368421052631575,0.1205888118686631,1,5
RAMF,653138,R. Sosa,106.0,0.15592238638863842,1.6981132075471697,0.18364192174661859,2,10
RCMF,653138,R. Sosa,23.0,0.23288291675343822,3.9130434782608696,0.0595145231703231,1,5
RW,653138,R. Sosa,71.0,0.2554866504469967,2.535211267605634,0.2015505797970752,2,13
RWB,653138,R. Sosa,19.0,0.33834693472929944,0.0,0.071428797331741,0,7
LCB,653425,L. Bogarde,37.0,0.421971934385118,0.0,0.1734773508027707,0,20
LCB3,653425,L. Bogarde,90.0,0.5339506674296461,0.0,0.5339506674296461,0,50
RB,653425,L. Bogarde,298.0,0.3947822376374492,0.30201342281879195,1.307167853510665,1,158
RCMF,653425,L. Bogarde,9.0,0.31037760159986405,0.0,0.031037760159986404,0,3
RDMF,653425,L. Bogarde,143.0,0.13944309022736598,0.0,0.2215595766945926,0,30
RB,653730,A. Khusanov,90.0,0.13928787215810365,0.0,0.13928787215810365,0,27
RCB,653730,A. Khusanov,504.0,0.6115819204456454,0.17857142857142855,3.424858754495614,1,347
LCB,653894,Kim Ji-Soo,37.0,0.5946556325669204,0.0,0.2444695378330673,0,26
RB,653894,Kim Ji-Soo,5.0,0.0619813273441104,0.0,0.0034434070746728,0,1
DMF,654893,A. Wharton,155.0,0.11115575110907268,0.0,0.1914349046878474,0,20
RCMF,654893,A. Wharton,1348.0,0.5483897596936558,3.805637982195846,8.213659956300534,57,665
RDMF,654893,A. Wharton,89.0,0.27075009443894504,2.0224719101123596,0.26774176005629013,2,25
LB,656446,M. Kerkez,3342.0,0.6275592517307893,3.2854578096947935,23.303366880936643,122,1753
LB5,656446,M. Kerkez,90.0,0.021236910655085102,0.0,0.021236910655085102,0,5
LCB3,656446,M. Kerkez,90.0,0.037981407724803296,0.0,0.037981407724803296,0,5
RDMF,656446,M. Kerkez,90.0,0.0104021299776419,0.0,0.0104021299776419,0,1
AMF,656521,Carlos Forbs,6.0,0.861871677555207,0.0,0.0574581118370138,0,4
CF,656521,Carlos Forbs,22.0,0.2720271980042603,0.0,0.0664955372899303,0,11
LAMF,656521,Carlos Forbs,33.0,0.2519809287147134,2.7272727272727275,0.09239300719539491,1,5
LW,656521,Carlos Forbs,82.0,0.315661736093373,2.1951219512195124,0.2876029151072954,2,21
LWF,656521,Carlos Forbs,20.0,0.36350136106556624,4.5,0.0807780802367925,1,6
RAMF,656521,Carlos Forbs,42.0,0.3036275074344911,2.142857142857143,0.1416928368027625,1,10
RW,656521,Carlos Forbs,80.0,0.4782896062627939,3.375,0.425146316678039,3,29
SS,656521,Carlos Forbs,31.0,0.09097544407827485,0.0,0.031335986293628,0,6
AMF,656601,L. Ugochukwu,4.0,0.3295275445753155,0.0,0.0146456686477918,0,2
DMF,656601,L. Ugochukwu,36.0,0.361220558279349,0.0,0.1444882233117396,0,14
LCMF,656601,L. Ugochukwu,820.0,0.31512224752309176,0.6585365853658537,2.871113810765947,6,266
LDMF,656601,L. Ugochukwu,252.0,0.1595132273429826,0.7142857142857142,0.44663703656035125,2,40
RCMF,656601,L. Ugochukwu,901.0,0.3548987584321045,1.2985571587125415,3.5529309038591794,13,335
RDMF,656601,L. Ugochukwu,83.0,0.2686591751911022,0.0,0.2477634615651276,0,23
AMF,656947,O. Hutchinson,1472.0,0.26890521582660926,1.2839673913043477,4.3980941966307645,21,371
CF,656947,O. Hutchinson,90.0,0.128643627286798,1.0,0.128643627286798,1,11
LAMF,656947,O. Hutchinson,180.0,0.3882413469290927,3.0,0.7764826938581854,6,42
RAMF,656947,O. Hutchinson,1239.0,0.3716459183542863,3.5593220338983054,5.116325476010675,49,274
RCMF3,656947,O. Hutchinson,90.0,0.18550326825447971,1.0,0.18550326825447971,1,8
RW,656947,O. Hutchinson,342.0,0.26774985698541975,1.5789473684210527,1.017449456544595,6,80
RWF,656947,O. Hutchinson,90.0,0.06903166462339941,0.0,0.06903166462339941,0,7
SS,656947,O. Hutchinson,353.0,0.2669811002290775,2.039660056657224,1.0471592042318263,8,77
AMF,657854,W. Odobert,84.0,0.14374766787423152,1.0714285714285714,0.1341644900159494,1,12
LCMF3,657854,W. Odobert,49.0,0.14602276060184166,0.0,0.0795012807721138,0,8
LW,657854,W. Odobert,67.0,0.4061074451188196,4.029850746268656,0.3023244313662323,3,24
LWF,657854,W. Odobert,324.0,0.3421724385204167,2.7777777777777777,1.2318207786735,10,91
RAMF,657854,W. Odobert,18.0,0.11114303653345999,5.0,0.022228607306692,1,1
RCMF3,657854,W. Odobert,90.0,0.12852353876560219,1.0,0.12852353876560219,1,13
RW,657854,W. Odobert,18.0,0.05073080978477299,0.0,0.0101461619569546,0,1
RWF,657854,W. Odobert,502.0,0.42962598412124403,3.2270916334661357,2.3963582669873835,18,120
AMF,658308,Mateus Fernandes,1264.0,0.5303328289684639,3.9161392405063293,7.448229953512649,55,417
CF,658308,Mateus Fernandes,468.0,0.31249628549564157,3.076923076923077,1.6249806845773362,16,112
DMF,658308,Mateus Fernandes,77.0,0.18011801463009894,0.0,0.154100968072418,0,18
LCMF,658308,Mateus Fernandes,503.0,0.3934045840431162,2.326043737574553,2.1986945085965273,13,169
LCMF3,658308,Mateus Fernandes,292.0,0.2736116366933438,2.1575342465753424,0.8877177546050711,7,64
LW,658308,Mateus Fernandes,843.0,0.3005858439492982,1.708185053380783,2.81548740499176,16,215
LWF,658308,Mateus Fernandes,180.0,0.2609105803614615,3.0,0.521821160722923,6,41
RCMF,658308,Mateus Fernandes,539.0,0.44892226932754054,3.172541743970315,2.6885455907504925,19,152
RCMF3,658308,Mateus Fernandes,119.0,0.2551731771111171,1.5126050420168067,0.3373956452913659,2,26
RW,658308,Mateus Fernandes,536.0,0.15990554713282942,1.007462686567164,0.952326369591073,6,83
RWF,658308,Mateus Fernandes,56.0,0.416226903570481,1.607142857142857,0.2589856288882993,1,25
SS,658308,Mateus Fernandes,90.0,0.042938506014333,1.0,0.042938506014333,1,4
AMF,658798,R. Lewis,125.0,0.1665847781432687,0.72,0.2313677474212065,1,10
LB,658798,R. Lewis,484.0,0.35093996434596125,0.5578512396694215,1.887277141593836,3,219
LCB,658798,R. Lewis,90.0,0.21564420361818776,1.0,0.21564420361818779,1,27
LCMF3,658798,R. Lewis,74.0,0.19925342460106849,1.2162162162162162,0.1638305935608785,1,22
LDMF,658798,R. Lewis,81.0,0.09187241577734301,0.0,0.0826851741996087,0,11
RAMF,658798,R. Lewis,79.0,0.14030720154578324,0.0,0.12315854357907641,0,12
RB,658798,R. Lewis,1187.0,0.5832116437235506,1.8955349620893007,7.691913567776162,25,775
RCB,658798,R. Lewis,90.0,0.1516573903574422,1.0,0.1516573903574422,1,27
RCMF,658798,R. Lewis,270.0,0.448376684495482,2.3333333333333335,1.3451300534864459,7,129
RCMF3,658798,R. Lewis,74.0,0.22633541878487115,0.0,0.18609801100089407,0,24
RDMF,658798,R. Lewis,81.0,0.18098217514517312,0.0,0.1628839576306558,0,23
AMF,659056,K. Sulemana,252.0,0.2418680069206019,1.4285714285714284,0.6772304193776852,4,49
CF,659056,K. Sulemana,184.0,0.13222006706326886,0.4891304347826087,0.2703165815515719,1,28
LAMF,659056,K. Sulemana,146.0,0.17032461352998998,1.2328767123287672,0.2763043730597615,2,12
LB5,659056,K. Sulemana,4.0,2.2006997121449587,22.5,0.0978088760953315,1,2
LW,659056,K. Sulemana,624.0,0.28518522118056305,2.019230769230769,1.9772842001852373,14,119
LWF,659056,K. Sulemana,451.0,0.2898493575340622,2.1951219512195124,1.4524673360873563,11,120
RW,659056,K. Sulemana,21.0,0.07604612376593828,0.0,0.0177440955453856,0,2
RWF,659056,K. Sulemana,85.0,0.26763036208492147,2.1176470588235294,0.25276200863575915,2,10
SS,659056,K. Sulemana,85.0,0.044859105058877476,0.0,0.0423669325556065,0,5
LAMF,661732,Savinho,292.0,0.37607380434846616,3.0821917808219177,1.220150565219468,10,117
LW,661732,Savinho,529.0,0.2744246637207762,2.2117202268431,1.613007190092118,13,81
LWF,661732,Savinho,74.0,0.3141128543794319,3.6486486486486487,0.25827056915642177,3,13
RAMF,661732,Savinho,563.0,0.6216692014315489,5.435168738898756,3.888886226732912,34,237
RDMF,661732,Savinho,21.0,0.1399862100471836,0.0,0.0326634490110095,0,5
RW,661732,Savinho,612.0,0.6818031536487469,6.764705882352941,4.636261444811479,46,323
