matchId,passEventId,model_xG
5588085,2264089900,0.00996516430990342
5588085,2264089931,0.05017892598165586
5588085,2264089933,0.04414883080554594
5588085,2264089934,0.032203917829212676
5588085,2264089937,0.055511295709537396
5588085,2264089939,0.03547115275426122
5588085,2264089984,0.108054919284387
5588085,2264089986,0.09269321346826441
5588085,2264089991,0.11141254752419101
5588085,2264090029,0.087093967899765
5588085,2264090030,0.08222944980194893
5588085,2264090034,0.055903188393471574
5588085,2264090061,0.3783981602606072
5588085,2264090062,0.3957356396276294
5588085,2264090063,0.375251639327325
5588085,2264090164,0.0052936079272792825
5588085,2264090165,-0.00037421925859699025
5588085,2264090190,0.2658041404915635
5588085,2264090191,0.27920116219546565
5588085,2264090193,0.26208797927734445
5588085,2264090198,0.004342615972591998
5588085,2264090199,-0.010551512253922566
5588085,2264090200,0.0059059382286258365
5588085,2264090201,-0.023078425643467546
5588085,2264090266,0.3674477727768956
5588085,2264090267,0.38346596535427097
5588085,2264090268,0.37511210967483705
5588085,2264090269,0.3636824436032699
5588085,2264090270,0.35183921599298523
5588083,2264101132,0.050194008922191335
5588083,2264101133,0.028204753848711905
5588083,2264101134,0.04103104970829352
5588083,2264101200,0.17697620476749645
5588083,2264101219,0.09338858026231742
5588083,2264101220,0.07947543202967847
5588083,2264101221,0.06659799123009244
5588083,2264101223,0.07437133577420982
5588083,2264101263,0.029253690498873323
5588083,2264101264,0.02979573549581426
5588083,2264101265,0.04177668875995887
5588083,2264101384,0.38907980431200695
5588083,2264101387,0.35316139734544916
5588083,2264101389,0.3550261129452702
5588083,2264101395,0.3243451956369502
5588083,2264101420,0.13623203145025578
5588083,2264101422,0.12760117735727192
5588083,2264101430,0.11812280138382777
5588083,2264101434,0.12136810262636225
5588083,2264101436,0.1220707907552078
5588083,2264101437,0.0954229383554515
5588083,2264101440,0.11469033310422602
5588083,2264101442,0.06917734926994255
5588083,2264101444,0.08234906517354022
5588083,2264101607,0.09025587723906056
5588083,2264101825,0.18434763963043982
5588083,2264101854,0.02588943696653531
5588083,2264101856,-0.015229353550141576
5588083,2264101859,0.010440530911716674
5588083,2264101954,0.08252531535862337
5588083,2264101959,0.09107911468925656
5588083,2264101989,0.04539704306676579
5588083,2264101991,0.028823238516568546
5588083,2264102036,0.10378570098801257
5588083,2264102133,0.10151506673329555
5588083,2264102134,0.09141215688634266
5588083,2264102139,0.09643728732580262
5588083,2264102464,0.07753131953727163
5588083,2264102465,0.07035257980097606
5588083,2264102466,0.0761037858992348
5588083,2264102471,0.06775028700641492
5588083,2264102474,0.18217899356029427
5588083,2264102475,0.1619291366828044
5588083,2264102477,0.13880914942137307
5588083,2264102480,0.1224071126179866
5588086,2264193547,0.3802498308201782
5588086,2264193554,0.1217209539372311
5588086,2264193698,0.1437933432683507
5588086,2264193699,0.12503609187655007
5588086,2264193782,0.020077219213438524
5588086,2264193783,0.015629083274793343
5588086,2264193784,0.03875131493503953
5588086,2264193798,0.07195351325745465
5588086,2264193799,0.09112106756149092
5588086,2264193800,0.05617672772659938
5588086,2264193801,0.06303643890112721
5588086,2264193808,0.08644928683609006
5588086,2264193897,0.1104296130146455
5588086,2264193902,0.09288276154248172
5588086,2264193903,0.07395577698363427
5588086,2264193905,0.10755312738361679
5588086,2264193937,0.14159521809304326
5588086,2264193938,0.14852204516493117
5588086,2264193939,0.15237049657028406
5588086,2264193940,0.13628734877252063
5588086,2264194137,0.07435261205153182
5588086,2264194141,0.08123118579204408
5588086,2264194223,0.057429111499026624
5588086,2264194225,0.06331802515951594
5588086,2264194227,0.06284937248454102
5588086,2264194230,0.06957687326232047
5588086,2264194233,0.06619423031883663
5588086,2264194486,0.17141224660282967
5588086,2264194488,0.14094574644116753
5588086,2264194491,0.14272065028156733
5588086,2264194493,0.13520234279846027
5588086,2264194494,0.16135928822739037
5588086,2264194501,0.23136621832947687
5588086,2264194503,0.21696791115973144
5588086,2264194506,0.1902965155554653
5588086,2264194507,0.19461484186799774
5588086,2264194569,0.008603838148414577
5588086,2264194639,0.06020635255931563
5588086,2264194640,0.08322575786679107
5588086,2264194641,0.07039525317033865
5588086,2264194642,0.08178686539269295
5588086,2264194664,0.29804813157394666
5588086,2264194665,0.3174032454650413
5588086,2264194669,0.28524838655981455
5588086,2264194736,-0.052597394408424
5588086,2264194737,-0.05591458044057309
5588086,2264194739,-0.04651091089139155
5588086,2264194740,-0.052181254920563046
5588086,2264194741,-0.03500866217001682
5588086,2264194852,0.34063641666911837
5588086,2264194861,0.3268984277790088
5588086,2264194939,0.09135538516378242
5588086,2264194940,0.1055773641491688
5588086,2264194941,0.07570068020610163
5588086,2264195066,0.3614343221037363
5588086,2264195068,0.48395647905857037
5588086,2264195073,0.4584607761520439
5588086,2264195085,0.4604722798298225
5588086,2264195153,0.1784254639927253
5588086,2264195154,0.16986737820581665
5588086,2264195155,0.1770764608830847
5588086,2264195157,0.20591621971349916
5588086,2264195158,0.1900850402790537
5588086,2264195159,0.16674946763821819
5588086,2264195182,0.05030693330618887
5588087,2265323117,0.15440213641182818
5588087,2265323120,0.1605433770174662
5588087,2265323121,0.13129096545905153
5588087,2265323324,0.07605058934554167
5588087,2265323325,0.09542342713521713
5588087,2265323326,0.0953439115387081
5588087,2265323328,0.07617244123428103
5588087,2265323462,0.03925025516719061
5588087,2265323465,0.05032396261953965
5588087,2265323467,0.04922140256146202
5588087,2265323471,0.05985062835239192
5588087,2265323477,0.049283905029676785
5588087,2265323623,0.21091980155782342
5588087,2265323626,0.21636958483175522
5588087,2265323629,0.21967533510266463
5588087,2265323631,0.19696580224783344
5588087,2265323634,0.1848303840943013
5588087,2265323655,0.2184495343015199
5588087,2265323660,0.2066006058545974
5588087,2265323666,0.20568361535271854
5588087,2265323672,0.20396679857432196
5588087,2265323827,0.18695624653291004
5588087,2265323829,0.18501655356455715
5588087,2265323830,0.185609395200364
5588087,2265323831,0.17652307742696305
5588087,2265323834,0.18587469271027457
5588087,2265323870,0.1278710398423605
5588087,2265323873,0.11320091929583655
5588087,2265323894,0.21957113960259267
5588087,2265323895,0.21156708191867407
5588087,2265323897,0.22187054909924636
5588087,2265323899,0.201587555069709
5588087,2265323901,0.1884205842504607
5588087,2265323926,0.023235268563175548
5588087,2265323928,0.04121064567205747
5588087,2265323955,0.08158068160726022
5588087,2265323979,0.05600517699236214
5588087,2265323983,0.03321927274110066
5588087,2265323985,0.01770873122695223
5588087,2265323986,0.025381154757239028
5588087,2265324008,0.08904382136916465
5588087,2265324009,0.07292011924801388
5588087,2265324012,0.07234370485674728
5588087,2265324014,0.08413104925989266
5588087,2265324084,0.0034446344248818383
5588087,2265324168,0.03760947469805774
5588087,2265324169,0.027439014305201775
5588087,2265324170,0.035760146034183135
5588087,2265324171,0.030245298662394986
5588087,2265324172,0.038782702071701244
5588087,2265324173,0.0077258749105447565
5588087,2265324344,0.025679586526627017
5588087,2265324351,0.04425339341137687
5588087,2265324403,0.060888395701377586
5588087,2265324406,0.06072786670170214
5588087,2265324409,0.055888076615536665
5588087,2265324443,0.24592497792435902
5588087,2265324445,0.40093084467243406
5588087,2265324447,0.39200256881395584
5588087,2265324448,0.39015251916225197
5588087,2265324449,0.39418529172383315
5588087,2265324450,0.3877733176560449
5588087,2265324451,0.4066063730297263
5588087,2265324511,0.022336907979209248
5588087,2265324515,0.023753223974877353
5588087,2265324516,0.04577432235623459
5588087,2265324564,0.10927407973484111
5588087,2265324565,0.09277711352609479
5588087,2265324566,0.09448771882527567
5588087,2265324568,0.0848241813102739
5588087,2265324663,0.08178237621182774
5588087,2265324664,0.08740353474898829
5588087,2265324665,0.07493111176361616
5588087,2265324679,0.31660892974329646
5588087,2265324680,0.3278648146689801
5588087,2265324683,0.312547746874983
5588087,2265324685,0.2964184702324551
5588087,2265324687,0.30755802951969635
5588087,2265324701,0.1318542318946282
5588087,2265324702,0.12029044697413677
5588087,2265324704,0.11446408921028617
5588087,2265324706,0.1257902985064498
5588087,2265324711,0.09778093600781199
5588087,2265324782,0.1424769505265773
5588089,2267117718,0.16005071989099393
5588089,2267117719,0.23290467847590887
5588089,2267117721,0.1746690781874052
5588089,2267117738,0.24504638363549236
5588089,2267117740,0.2731654153717641
5588089,2267117776,0.22184968691252432
5588089,2267117777,0.2527408353573675
5588089,2267117778,0.2283086268020892
5588089,2267117816,0.2332908322484517
5588089,2267117821,0.23213229844285677
5588089,2267117866,0.027684062651608037
5588089,2267117893,0.02164151254478046
5588089,2267117894,0.013022922927554902
5588089,2267117895,-0.0031773027867248015
5588089,2267118068,0.25712419852297
5588089,2267118069,0.2474894479926037
5588089,2267118071,0.24561386610146635
5588089,2267118072,0.2485979727476505
5588089,2267118075,0.24709678692816683
5588089,2267118077,0.2166335359545013
5588089,2267118079,0.22926577142050297
5588089,2267118140,0.14776113478952568
5588089,2267118322,-0.023571753886769405
5588089,2267118324,-0.011362486561744902
5588089,2267118415,0.06483012931145399
5588089,2267118416,0.05769338797912777
5588089,2267118417,0.06982342663189017
5588089,2267118541,0.007216648418934859
5588089,2267118542,0.015324010820036352
5588089,2267118543,0.008055226104192107
5588089,2267118617,0.11010633862506437
5588089,2267118618,0.09692320921328103
5588089,2267118619,0.11589347323459294
5588089,2267118620,0.11988380327818683
5588089,2267118621,0.12860683252538885
5588089,2267118622,0.1303225256858056
5588089,2267118654,0.10679926099542515
5588089,2267118656,0.12438383606468757
5588089,2267118659,0.0950857968169274
5588089,2267118661,0.10089577697971751
5588089,2267118662,0.0978488087882458
5588089,2267118663,0.1103112375986068
5588089,2267118665,0.12195052821298959
5588089,2267118666,0.10562525755531162
5588089,2267118790,0.3455210155413254
5588089,2267118791,0.3398388523876653
5588089,2267119003,0.05265566279877286
5588089,2267119004,0.045519502499383344
5588089,2267119006,0.059965217116165634
5588089,2267119007,0.04409180994991306
5588089,2267119009,0.029128186824843878
5588089,2267119040,0.1167729201985695
5588089,2267119042,0.1267375177717533
5588089,2267119043,0.14585337938724952
5588089,2267119044,0.12828611674434998
5588089,2267119046,0.11120444103767696
5588089,2267119047,0.10273672593905503
5588089,2267119120,0.17801925799732926
5588089,2267119121,0.19381795163214233
5588089,2267119122,0.19954839578654093
5588089,2267119123,0.19616296383472526
5588089,2267119124,0.1949818824690473
5588089,2267119125,0.18821842735928712
5588089,2267119302,0.1795082907464979
5588089,2267119311,0.2870130740732868
5588089,2267119361,0.16651953496931865
5588088,2270376377,0.15721669148161918
5588088,2270376378,0.16090343437927765
5588088,2270376379,0.17353562496364003
5588088,2270376380,0.1640345478615086
5588088,2270376390,0.05802771730237772
5588088,2270376392,0.039117760910283135
5588088,2270376396,0.02398392675875933
5588088,2270376451,0.11827879419968687
5588088,2270376454,0.12544704389925707
5588088,2270376455,0.14735210518541383
5588088,2270376744,0.36753791371132766
5588088,2270376745,0.36002047550378874
5588088,2270376749,0.34511007198142135
5588088,2270376761,0.37001149248783377
5588088,2270376787,0.1579850683382747
5588088,2270376790,0.11375395253548094
5588088,2270376794,0.11560055279424088
5588088,2270376796,0.16025111314800145
5588088,2270376800,0.05344947734006292
5588088,2270376802,0.06081289266536086
5588088,2270376804,0.03611701779063978
5588088,2270376808,0.03966441981983751
5588088,2270376842,0.0332743901685032
5588088,2270376844,0.029802741043657044
5588088,2270376849,0.056571416601368496
5588088,2270376921,0.0867934979696985
5588088,2270376923,0.06947902075688518
5588088,2270376925,0.07125018554801184
5588088,2270377041,0.06243417639943246
5588088,2270377044,0.06326281480790837
5588088,2270377052,0.058206586263335046
5588088,2270377056,0.019084633535639797
5588088,2270377087,0.010593011762208976
5588088,2270377100,0.003391010525389688
5588088,2270377101,0.03314742754531645
5588088,2270377102,0.021855609582861632
5588088,2270377105,0.014378430611851052
5588088,2270377142,0.06513328435625387
5588088,2270377143,0.06315649565112413
5588088,2270377150,0.08014913182252892
5588088,2270377162,0.025103795157676984
5588088,2270377163,0.01307457505356559
5588088,2270377164,0.012361459474850527
5588088,2270377167,-0.009567085855907832
5588088,2270377223,0.2618383724304443
5588088,2270377224,0.26999012647231835
5588088,2270377225,0.27645324035188423
5588088,2270377227,0.424782899109018
5588088,2270377228,0.41071129015229746
5588088,2270377231,0.3871037310109827
5588088,2270377234,0.3960883496562989
5588088,2270377237,0.4349932261071203
5588088,2270377432,0.19929656439329793
5588088,2270377436,0.213033891131828
5588088,2270377438,0.2145380379588552
5588088,2270377440,0.2039358572980555
5588088,2270377441,0.18654917318290923
5588088,2270377443,0.2045544541994481
5588088,2270377445,0.2121589059544424
5588088,2270377735,0.006400619567908188
5588088,2270377737,0.00478954128342715
5588088,2270377742,0.022494504142770294
5588088,2270377794,0.0036547770534227485
5588088,2270377798,0.030945715030867946
5588088,2270377801,0.004939164102297762
5588088,2270377825,0.024295692549794957
5588088,2270377826,0.045161573162711896
5588088,2270377827,0.058765824335249725
5588088,2270378047,0.027960186529379323
5588097,2272026613,0.17989372429267061
5588097,2272026618,0.12532896469465857
5588097,2272026628,0.022315902648920766
5588097,2272026629,-0.0011061259202198147
5588097,2272026630,0.010616406893546553
5588097,2272026753,0.17760367235780886
5588097,2272026754,0.16269634181467793
5588097,2272026757,0.14308860935758297
5588097,2272026868,-0.02460814002499304
5588097,2272026870,-0.040961351694027405
5588097,2272026873,-0.003504278127128589
5588097,2272026881,0.05414833882324762
5588097,2272026883,0.02815252058648523
5588097,2272026886,0.029253409037637255
5588097,2272026888,0.027760106236345804
5588097,2272026890,0.04362789463811758
5588097,2272026894,-0.004708817410795465
5588097,2272026897,0.12418813164654571
5588097,2272026899,0.14038514027323554
5588097,2272026900,0.13072095599561653
5588097,2272026904,0.16980090445901322
5588097,2272027010,0.34959299627298385
5588097,2272027017,0.3892673425010054
5588097,2272027039,0.06976973755897524
5588097,2272027041,0.042938333624048065
5588097,2272027122,0.0782108221267403
5588097,2272027125,0.05977810739854655
5588097,2272027128,0.04671064803046337
5588097,2272027174,-0.027244939226684868
5588097,2272027178,0.016349335016112264
5588097,2272027369,0.050068098299780754
5588097,2272027371,0.02067176800480835
5588097,2272027390,0.08884352304554595
5588097,2272027479,0.05585464388380811
5588097,2272027481,0.06776937351331956
5588097,2272027504,0.4044836161858809
5588097,2272027518,0.4286411472218167
5588097,2272027561,0.06810279839940107
5588097,2272027563,0.07172682875616275
5588097,2272027585,0.06591709196558652
5588097,2272027588,0.06105359923145247
5588097,2272027590,0.052845095826160024
5588097,2272027594,0.04899683175724394
5588097,2272027600,0.010455240349679092
5588097,2272027605,0.013233880666844052
5588097,2272027606,0.024439832925862322
5588097,2272027607,0.010115429468797617
5588097,2272027609,0.0107460183044587
5588097,2272027668,0.01406083842556149
5588097,2272027669,-0.00586186131232536
5588097,2272027671,0.002629507217019595
5588097,2272027672,0.005896799399461579
5588097,2272027680,-0.010817210388133615
5588097,2272027682,-0.00676906722873295
5588097,2272027686,-0.03151016013411624
5588097,2272027902,0.021597992107241854
5588097,2272027903,0.035296028063768206
5588097,2272027904,0.05329512187384068
5588097,2272027905,0.036872447606638006
5588097,2272027906,0.05969297540936881
5588097,2272027929,0.05906731678721546
5588097,2272027931,0.07804767847134045
5588097,2272027960,0.09004858297671584
5588097,2272027961,0.09024651902625899
5588097,2272027963,0.07626272663695907
5588097,2272027965,0.09785488051489163
5588093,2272037168,-0.003252766881886923
5588093,2272037169,-0.02317637537541229
5588093,2272037170,-0.03743180820174472
5588093,2272037171,-0.019127963696301105
5588093,2272037175,0.16005071989099393
