matchId,passEventId,passTeamId,passPlayerId,passTimeSeconds,startX,startY,endX,endY,becameShot,shotId_1,shotX_1,shotY_1,shotIsGoal_1,shotXG_1,shotId_2,shotX_2,shotY_2,shotIsGoal_2,shotXG_2,shotId_3,shotX_3,shotY_3,shotIsGoal_3,shotXG_3,shotId_4,shotX_4,shotY_4,shotIsGoal_4,shotXG_4,model_xG_1,model_xG_2,model_xG_3,model_xG_4
5588081,2264028981,1612,222220,4654,87,21,92,43,True,2264028984.0,91.0,44.0,False,0.13,,,,,,,,,,,,,,,,0.22327439099352442,,,
5588081,2264029096,1612,631619,5267,23,63,34,51,True,2264029106.0,88.0,32.0,False,0.02254,,,,,,,,,,,,,,,,0.0980374558782561,,,
5588081,2264029101,1612,476382,5270,55,49,63,20,True,2264029106.0,88.0,32.0,False,0.02254,,,,,,,,,,,,,,,,0.08208251783446527,,,
5588081,2264029218,1612,476382,5516,100,0,93,43,True,2264029221.0,79.0,48.0,False,0.009638,,,,,,,,,,,,,,,,0.0061602267518122145,,,
5588081,2264029237,1612,344181,5573,42,6,59,4,True,2264029249.0,88.0,68.0,False,0.06965,2264029250.0,86.0,57.0,False,0.251,,,,,,,,,,,0.06814244386472434,0.14087078597013594,,
5588081,2264029238,1612,419213,5573,59,4,59,8,True,2264029249.0,88.0,68.0,False,0.06965,2264029250.0,86.0,57.0,False,0.251,,,,,,,,,,,0.055166240129726485,0.12789458223513805,,
5588081,2264029244,1612,344181,5577,75,21,88,24,True,2264029249.0,88.0,68.0,False,0.06965,2264029250.0,86.0,57.0,False,0.251,,,,,,,,,,,0.0532956973329311,0.12602403943834273,,
5588081,2264029246,1612,419213,5579,88,24,90,38,True,2264029249.0,88.0,68.0,False,0.06965,2264029250.0,86.0,57.0,False,0.251,,,,,,,,,,,0.048318011224139146,0.12104635332955072,,
5588081,2264029248,1612,419213,5582,95,26,94,57,True,2264029249.0,88.0,68.0,False,0.06965,2264029250.0,86.0,57.0,False,0.251,,,,,,,,,,,0.04242809359950245,0.11515643570491402,,
5588081,2264029251,1612,481911,5592,79,34,93,56,True,2264029257.0,96.0,56.0,False,0.6269,,,,,,,,,,,,,,,,0.37039902152521176,,,
5588081,2264029252,1612,476382,5594,90,43,73,64,True,2264029257.0,96.0,56.0,False,0.6269,,,,,,,,,,,,,,,,0.3956269204867811,,,
5588081,2264029253,1612,631619,5596,73,64,73,51,True,2264029257.0,96.0,56.0,False,0.6269,,,,,,,,,,,,,,,,0.37274475802508433,,,
5588081,2264029254,1612,431967,5599,86,63,96,56,True,2264029257.0,96.0,56.0,False,0.6269,,,,,,,,,,,,,,,,0.3769380955865553,,,
5588081,2264029724,1634,592655,5825,100,100,96,90,True,2264029728.0,76.0,40.0,False,0.005989,2264029734.0,94.0,36.0,False,0.1864,,,,,,,,,,,-0.013167328159716218,0.11711894579077486,,
5588081,2264029725,1634,656947,5826,96,90,88,73,True,2264029728.0,76.0,40.0,False,0.005989,2264029734.0,94.0,36.0,False,0.1864,,,,,,,,,,,-0.011475203165216774,0.11881107078527436,,
5588081,2264029726,1634,11270,5827,88,73,97,47,True,2264029728.0,76.0,40.0,False,0.005989,2264029734.0,94.0,36.0,False,0.1864,,,,,,,,,,,0.006304803594082864,0.136591077544574,,
5588081,2264029730,1634,275785,5834,80,35,80,27,True,2264029734.0,94.0,36.0,False,0.1864,,,,,,,,,,,,,,,,0.15113421112913353,,,
5588081,2264029731,1634,275785,5835,80,27,86,34,True,2264029734.0,94.0,36.0,False,0.1864,,,,,,,,,,,,,,,,0.14089167485234394,,,
5588081,2264029733,1634,282877,5837,81,27,94,36,True,2264029734.0,94.0,36.0,False,0.1864,,,,,,,,,,,,,,,,0.1404892006443637,,,
5588082,2263914031,1629,62126,293,49,100,75,92,True,2263914054.0,89.0,65.0,False,0.0429,,,,,,,,,,,,,,,,0.09739316035315612,,,
5588082,2263914046,1629,474104,300,97,74,91,55,True,2263914054.0,89.0,65.0,False,0.0429,,,,,,,,,,,,,,,,0.07477064568062816,,,
5588082,2263914244,1609,555939,790,84,6,77,17,True,2263914251.0,77.0,51.0,False,0.06453,,,,,,,,,,,,,,,,-0.011187540756156245,,,
5588082,2263914245,1609,241564,791,77,17,88,27,True,2263914251.0,77.0,51.0,False,0.06453,,,,,,,,,,,,,,,,-0.002435231006599814,,,
5588082,2263914248,1609,379209,793,87,26,77,29,True,2263914251.0,77.0,51.0,False,0.06453,,,,,,,,,,,,,,,,-0.00040836100915481177,,,
5588082,2263914249,1609,217031,795,77,29,77,51,True,2263914251.0,77.0,51.0,False,0.06453,,,,,,,,,,,,,,,,0.007721228940913594,,,
5588082,2263914257,1609,520291,828,73,95,68,96,True,2263914268.0,85.0,64.0,False,0.03731,,,,,,,,,,,,,,,,0.0611200046578817,,,
5588082,2263914263,1609,302292,833,71,56,66,67,True,2263914268.0,85.0,64.0,False,0.03731,2263914274.0,87.0,69.0,False,0.05775,,,,,,,,,,,0.08948760450195228,0.06419909444815675,,
5588082,2263914264,1609,217031,834,66,67,80,68,True,2263914268.0,85.0,64.0,False,0.03731,2263914274.0,87.0,69.0,False,0.05775,,,,,,,,,,,0.08063571855332594,0.0553472084995304,,
5588082,2263914270,1609,217031,841,79,75,91,72,True,2263914274.0,87.0,69.0,False,0.05775,,,,,,,,,,,,,,,,0.043843675829665474,,,
5588082,2263914288,1609,578325,904,34,61,43,64,True,2263914298.0,81.0,67.0,False,0.05244,,,,,,,,,,,,,,,,0.0632569197368002,,,
