player_id,player_name,team_id,position,position_provider,minutes_played_position,match_ids
8653,Harry  Maguire,1611,Central Defender,CB,1539.0,"[np.int64(5588205), np.int64(5588210), np.int64(5588227), np.int64(5588235), np.int64(5588247), np.int64(5588259), np.int64(5588267), np.int64(5588275), np.int64(5588289), np.int64(5588296), np.int64(5588304), np.int64(5588316), np.int64(5588328), np.int64(5588333), np.int64(5588349), np.int64(5588387), np.int64(5588411), np.int64(5588422), np.int64(5588434), np.int64(5588444), np.int64(5588454)]"
8653,Harry  Maguire,1611,Central Defender,LCB,24.0,[np.int64(5588117)]
8653,Harry  Maguire,1611,Central Defender,RCB,232.0,"[np.int64(5588080), np.int64(5588092), np.int64(5588106), np.int64(5588141)]"
8653,Harry  Maguire,1611,Striker,CF,8.0,[np.int64(5588373)]
134102,Nathan Aké,1625,Central Defender,LCB,591.0,"[np.int64(5588170), np.int64(5588197), np.int64(5588217), np.int64(5588255), np.int64(5588266), np.int64(5588276), np.int64(5588281), np.int64(5588337)]"
134102,Nathan Aké,1625,Central Defender,LCB3,6.0,[np.int64(5588109)]
134102,Nathan Aké,1625,Full Back,LB,90.0,[np.int64(5588204)]
51064,Emil Krafth,1613,Central Defender,RCB,266.0,"[np.int64(5588084), np.int64(5588091), np.int64(5588107), np.int64(5588400)]"
51064,Emil Krafth,1613,Central Defender,RCB3,55.0,"[np.int64(5588326), np.int64(5588368), np.int64(5588440)]"
51064,Emil Krafth,1613,Full Back,RB,73.0,"[np.int64(5588377), np.int64(5588386), np.int64(5588396), np.int64(5588423), np.int64(5588435)]"
192755,Bobby Armani De Cordova-Reid,1631,Full Back,RB,7.0,[np.int64(5588270)]
192755,Bobby Armani De Cordova-Reid,1631,Midfielder,AMF,22.0,"[np.int64(5588105), np.int64(5588200)]"
192755,Bobby Armani De Cordova-Reid,1631,Midfielder,RDMF,40.0,[np.int64(5588246)]
192755,Bobby Armani De Cordova-Reid,1631,Striker,CF,13.0,[np.int64(5588236)]
192755,Bobby Armani De Cordova-Reid,1631,Winger,LAMF,212.0,"[np.int64(5588130), np.int64(5588147), np.int64(5588157), np.int64(5588314), np.int64(5588344), np.int64(5588419)]"
192755,Bobby Armani De Cordova-Reid,1631,Winger,LW,241.0,"[np.int64(5588089), np.int64(5588094), np.int64(5588254), np.int64(5588308), np.int64(5588392)]"
192755,Bobby Armani De Cordova-Reid,1631,Winger,RAMF,170.0,"[np.int64(5588216), np.int64(5588226), np.int64(5588336), np.int64(5588406)]"
192755,Bobby Armani De Cordova-Reid,1631,Winger,RW,104.0,"[np.int64(5588196), np.int64(5588324)]"
192755,Bobby Armani De Cordova-Reid,1631,Winger,RWF,13.0,[np.int64(5588352)]
370,Virgil van Dijk,1612,Central Defender,LCB,3330.0,"[np.int64(5588081), np.int64(5588095), np.int64(5588106), np.int64(5588115), np.int64(5588125), np.int64(5588139), np.int64(5588145), np.int64(5588153), np.int64(5588160), np.int64(5588173), np.int64(5588184), np.int64(5588199), np.int64(5588204), np.int64(5588218), np.int64(5588223), np.int64(5588234), np.int64(5588248), np.int64(5588254), np.int64(5588269), np.int64(5588275), np.int64(5588285), np.int64(5588291), np.int64(5588305), np.int64(5588311), np.int64(5588325), np.int64(5588337), np.int64(5588348), np.int64(5588354), np.int64(5588361), np.int64(5588379), np.int64(5588384), np.int64(5588394), np.int64(5588406), np.int64(5588414), np.int64(5588424), np.int64(5588433), np.int64(5588453)]"
9380,John Stones,1625,,,2.0,[np.int64(5588168)]
9380,John Stones,1625,Central Defender,LCB,226.0,"[np.int64(5588240), np.int64(5588310), np.int64(5588326)]"
9380,John Stones,1625,Central Defender,RCB,299.0,"[np.int64(5588116), np.int64(5588126), np.int64(5588148), np.int64(5588159), np.int64(5588197), np.int64(5588306)]"
9380,John Stones,1625,Midfielder,LCMF,45.0,[np.int64(5588096)]
8833,Jamaal Lascelles,1613,,Unknown,0.0,[]
11126,Marcus Bettinelli,1610,,Unknown,0.0,[]
10153,Sam Johnstone,1629,Goalkeeper,GK,630.0,"[np.int64(5588108), np.int64(5588119), np.int64(5588120), np.int64(5588139), np.int64(5588142), np.int64(5588229), np.int64(5588239)]"
3397,Kepa Arrizabalaga Revuelta,1659,Goalkeeper,GK,2790.0,"[np.int64(5588103), np.int64(5588125), np.int64(5588131), np.int64(5588147), np.int64(5588150), np.int64(5588180), np.int64(5588192), np.int64(5588209), np.int64(5588212), np.int64(5588225), np.int64(5588231), np.int64(5588247), np.int64(5588251), np.int64(5588264), np.int64(5588297), np.int64(5588301), np.int64(5588311), np.int64(5588327), np.int64(5588332), np.int64(5588341), np.int64(5588357), np.int64(5588362), np.int64(5588371), np.int64(5588389), np.int64(5588391), np.int64(5588402), np.int64(5588411), np.int64(5588420), np.int64(5588430), np.int64(5588448), np.int64(5588450)]"
8144,James  Ward-Prowse,1633,Full Back,LB,9.0,[np.int64(5588186)]
8144,James  Ward-Prowse,1633,Midfielder,AMF,7.0,[np.int64(5588279)]
8144,James  Ward-Prowse,1633,Midfielder,DMF,490.0,"[np.int64(5588330), np.int64(5588344), np.int64(5588358), np.int64(5588363), np.int64(5588394), np.int64(5588412)]"
8144,James  Ward-Prowse,1633,Midfielder,LCMF,26.0,"[np.int64(5588257), np.int64(5588263)]"
8144,James  Ward-Prowse,1633,Midfielder,LDMF,420.0,"[np.int64(5588115), np.int64(5588144), np.int64(5588374), np.int64(5588389), np.int64(5588409)]"
8144,James  Ward-Prowse,1633,Midfielder,RCMF,283.0,"[np.int64(5588121), np.int64(5588138), np.int64(5588429), np.int64(5588434), np.int64(5588449)]"
8144,James  Ward-Prowse,1633,Midfielder,RCMF3,78.0,[np.int64(5588452)]
8144,James  Ward-Prowse,1633,Midfielder,RDMF,162.0,"[np.int64(5588086), np.int64(5588190), np.int64(5588329)]"
9164,Charlie Taylor,1619,Central Defender,LCB3,139.0,"[np.int64(5588277), np.int64(5588457)]"
9164,Charlie Taylor,1619,Full Back,LB,253.0,"[np.int64(5588097), np.int64(5588127), np.int64(5588131), np.int64(5588140), np.int64(5588157), np.int64(5588219)]"
71654,Ederson Santana de Moraes,1625,Goalkeeper,GK,2321.0,"[np.int64(5588088), np.int64(5588096), np.int64(5588109), np.int64(5588116), np.int64(5588126), np.int64(5588137), np.int64(5588148), np.int64(5588159), np.int64(5588168), np.int64(5588170), np.int64(5588181), np.int64(5588197), np.int64(5588235), np.int64(5588294), np.int64(5588306), np.int64(5588326), np.int64(5588337), np.int64(5588343), np.int64(5588356), np.int64(5588376), np.int64(5588387), np.int64(5588395), np.int64(5588428), np.int64(5588437), np.int64(5588448), np.int64(5588451)]"
136441,Ben Davies,1624,Central Defender,LCB,1350.0,"[np.int64(5588178), np.int64(5588197), np.int64(5588207), np.int64(5588212), np.int64(5588293), np.int64(5588308), np.int64(5588312), np.int64(5588328), np.int64(5588364), np.int64(5588388), np.int64(5588399), np.int64(5588408), np.int64(5588414), np.int64(5588429), np.int64(5588438), np.int64(5588441), np.int64(5588458)]"
112392,Raúl Alonso Jiménez Rodríguez,1616,Striker,CF,2467.0,"[np.int64(5588080), np.int64(5588094), np.int64(5588104), np.int64(5588114), np.int64(5588123), np.int64(5588138), np.int64(5588148), np.int64(5588151), np.int64(5588166), np.int64(5588171), np.int64(5588183), np.int64(5588207), np.int64(5588214), np.int64(5588224), np.int64(5588234), np.int64(5588244), np.int64(5588253), np.int64(5588264), np.int64(5588274), np.int64(5588286), np.int64(5588295), np.int64(5588304), np.int64(5588317), np.int64(5588323), np.int64(5588334), np.int64(5588345), np.int64(5588351), np.int64(5588364), np.int64(5588370), np.int64(5588384), np.int64(5588391), np.int64(5588404), np.int64(5588418), np.int64(5588421), np.int64(5588431), np.int64(5588442), np.int64(5588451)]"
112392,Raúl Alonso Jiménez Rodríguez,1616,Striker,SS,71.0,[np.int64(5588194)]
8286,Massimo  Luongo,1634,Midfielder,LCMF3,36.0,"[np.int64(5588320), np.int64(5588405), np.int64(5588416)]"
8286,Massimo  Luongo,1634,Midfielder,LDMF,73.0,"[np.int64(5588081), np.int64(5588187)]"
8286,Massimo  Luongo,1634,Midfielder,RCMF,106.0,"[np.int64(5588096), np.int64(5588294), np.int64(5588447)]"
8286,Massimo  Luongo,1634,Midfielder,RDMF,25.0,"[np.int64(5588112), np.int64(5588135), np.int64(5588452)]"
7919,Michael Keane,1623,Central Defender,LCB,920.0,"[np.int64(5588083), np.int64(5588098), np.int64(5588103), np.int64(5588110), np.int64(5588124), np.int64(5588146), np.int64(5588152), np.int64(5588166), np.int64(5588177), np.int64(5588446), np.int64(5588455)]"
7919,Michael Keane,1623,Central Defender,RCB,135.0,"[np.int64(5588403), np.int64(5588431)]"
7919,Michael Keane,1623,Full Back,RB,6.0,[np.int64(5588293)]
8135,Luke Shaw,1611,Central Defender,LCB3,363.0,"[np.int64(5588195), np.int64(5588205), np.int64(5588396), np.int64(5588411), np.int64(5588422), np.int64(5588434), np.int64(5588444)]"
11051,Jack Grealish,1625,Full Back,LWB,95.0,"[np.int64(5588096), np.int64(5588109)]"
11051,Jack Grealish,1625,Midfielder,AMF,100.0,"[np.int64(5588376), np.int64(5588395)]"
11051,Jack Grealish,1625,Midfielder,LCMF3,20.0,[np.int64(5588387)]
11051,Jack Grealish,1625,Midfielder,LDMF,105.0,"[np.int64(5588204), np.int64(5588217)]"
11051,Jack Grealish,1625,Winger,LAMF,326.0,"[np.int64(5588116), np.int64(5588137), np.int64(5588159), np.int64(5588240), np.int64(5588276), np.int64(5588294), np.int64(5588343)]"
11051,Jack Grealish,1625,Winger,LW,114.0,"[np.int64(5588126), np.int64(5588148), np.int64(5588222), np.int64(5588235), np.int64(5588448)]"
11051,Jack Grealish,1625,Winger,LWF,20.0,[np.int64(5588197)]
9683,Conor Townsend,1634,Full Back,LB,343.0,"[np.int64(5588305), np.int64(5588320), np.int64(5588371), np.int64(5588385), np.int64(5588393)]"
9683,Conor Townsend,1634,Midfielder,LCMF3,9.0,[np.int64(5588162)]
1712,Kenny Tete,1616,Central Defender,RCB3,91.0,"[np.int64(5588148), np.int64(5588384)]"
1712,Kenny Tete,1616,Full Back,RB,1691.0,"[np.int64(5588080), np.int64(5588094), np.int64(5588104), np.int64(5588114), np.int64(5588123), np.int64(5588138), np.int64(5588151), np.int64(5588166), np.int64(5588171), np.int64(5588183), np.int64(5588194), np.int64(5588207), np.int64(5588224), np.int64(5588234), np.int64(5588404), np.int64(5588418), np.int64(5588421), np.int64(5588431), np.int64(5588442), np.int64(5588451)]"
8981,Will Hughes,1628,Midfielder,DMF,74.0,"[np.int64(5588382), np.int64(5588395)]"
8981,Will Hughes,1628,Midfielder,LCMF,405.0,"[np.int64(5588087), np.int64(5588102), np.int64(5588113), np.int64(5588165), np.int64(5588346), np.int64(5588402)]"
8981,Will Hughes,1628,Midfielder,LCMF3,28.0,[np.int64(5588122)]
8981,Will Hughes,1628,Midfielder,RCMF,1668.0,"[np.int64(5588145), np.int64(5588156), np.int64(5588179), np.int64(5588191), np.int64(5588203), np.int64(5588215), np.int64(5588222), np.int64(5588232), np.int64(5588242), np.int64(5588251), np.int64(5588262), np.int64(5588284), np.int64(5588299), np.int64(5588303), np.int64(5588316), np.int64(5588322), np.int64(5588334), np.int64(5588368), np.int64(5588410), np.int64(5588425), np.int64(5588438), np.int64(5588445), np.int64(5588453)]"
8981,Will Hughes,1628,Midfielder,RDMF,5.0,[np.int64(5588134)]
5910,Alejandro Moreno Lopera,1642,Full Back,LB,872.0,"[np.int64(5588115), np.int64(5588121), np.int64(5588138), np.int64(5588144), np.int64(5588156), np.int64(5588167), np.int64(5588176), np.int64(5588186), np.int64(5588190), np.int64(5588217), np.int64(5588397)]"
5910,Alejandro Moreno Lopera,1642,Full Back,LB5,87.0,"[np.int64(5588206), np.int64(5588285), np.int64(5588373)]"
5910,Alejandro Moreno Lopera,1642,Full Back,LWB,32.0,[np.int64(5588301)]
9022,Christian Walton,1634,Goalkeeper,GK,630.0,"[np.int64(5588081), np.int64(5588265), np.int64(5588274), np.int64(5588283), np.int64(5588294), np.int64(5588305), np.int64(5588452)]"
12242,Nick Pope,1613,Goalkeeper,GK,2520.0,"[np.int64(5588084), np.int64(5588091), np.int64(5588107), np.int64(5588119), np.int64(5588123), np.int64(5588137), np.int64(5588146), np.int64(5588155), np.int64(5588164), np.int64(5588175), np.int64(5588186), np.int64(5588198), np.int64(5588203), np.int64(5588218), np.int64(5588221), np.int64(5588338), np.int64(5588348), np.int64(5588358), np.int64(5588368), np.int64(5588377), np.int64(5588386), np.int64(5588396), np.int64(5588400), np.int64(5588416), np.int64(5588423), np.int64(5588435), np.int64(5588440), np.int64(5588455)]"
70381,Ricardo Domingos Barbosa Pereira,1631,Full Back,RB,368.0,"[np.int64(5588167), np.int64(5588172), np.int64(5588386), np.int64(5588392), np.int64(5588406), np.int64(5588419), np.int64(5588447)]"
70381,Ricardo Domingos Barbosa Pereira,1631,Midfielder,LDMF,24.0,[np.int64(5588450)]
70381,Ricardo Domingos Barbosa Pereira,1631,Midfielder,RCMF,13.0,[np.int64(5588352)]
70381,Ricardo Domingos Barbosa Pereira,1631,Midfielder,RCMF3,18.0,[np.int64(5588376)]
145787,Joachim Christian Andersen,1616,Central Defender,CB,540.0,"[np.int64(5588087), np.int64(5588148), np.int64(5588274), np.int64(5588345), np.int64(5588351), np.int64(5588370)]"
145787,Joachim Christian Andersen,1616,Central Defender,LCB,180.0,"[np.int64(5588253), np.int64(5588264)]"
145787,Joachim Christian Andersen,1616,Central Defender,RCB,1953.0,"[np.int64(5588114), np.int64(5588123), np.int64(5588138), np.int64(5588151), np.int64(5588171), np.int64(5588183), np.int64(5588194), np.int64(5588286), np.int64(5588295), np.int64(5588304), np.int64(5588317), np.int64(5588323), np.int64(5588334), np.int64(5588364), np.int64(5588384), np.int64(5588391), np.int64(5588404), np.int64(5588418), np.int64(5588421), np.int64(5588431), np.int64(5588442), np.int64(5588451)]"
173214,Timo Werner,1624,Midfielder,LCMF,16.0,[np.int64(5588212)]
173214,Timo Werner,1624,Midfielder,LCMF3,21.0,"[np.int64(5588118), np.int64(5588197)]"
173214,Timo Werner,1624,Winger,LAMF,103.0,"[np.int64(5588238), np.int64(5588248), np.int64(5588257), np.int64(5588278)]"
173214,Timo Werner,1624,Winger,LW,195.0,"[np.int64(5588136), np.int64(5588165), np.int64(5588187), np.int64(5588268), np.int64(5588343)]"
173214,Timo Werner,1624,Winger,LWF,196.0,"[np.int64(5588107), np.int64(5588143), np.int64(5588158), np.int64(5588207)]"
173214,Timo Werner,1624,Winger,RW,21.0,[np.int64(5588089)]
173214,Timo Werner,1624,Winger,RWF,45.0,[np.int64(5588228)]
213312,Miguel Ángel Almirón Rejala,58165,Winger,LWF,9.0,"[np.int64(5588107), np.int64(5588307)]"
213312,Miguel Ángel Almirón Rejala,58165,Winger,RWF,184.0,"[np.int64(5588091), np.int64(5588146), np.int64(5588155), np.int64(5588164), np.int64(5588221), np.int64(5588245), np.int64(5588288)]"
217031,Thomas Teye Partey,1609,Full Back,RB,625.0,"[np.int64(5588140), np.int64(5588160), np.int64(5588175), np.int64(5588224), np.int64(5588230), np.int64(5588272), np.int64(5588290), np.int64(5588390)]"
217031,Thomas Teye Partey,1609,Midfielder,DMF,1650.0,"[np.int64(5588082), np.int64(5588090), np.int64(5588100), np.int64(5588182), np.int64(5588190), np.int64(5588210), np.int64(5588242), np.int64(5588250), np.int64(5588261), np.int64(5588280), np.int64(5588310), np.int64(5588324), np.int64(5588330), np.int64(5588355), np.int64(5588360), np.int64(5588370), np.int64(5588410), np.int64(5588420), np.int64(5588433), np.int64(5588440)]"
217031,Thomas Teye Partey,1609,Midfielder,LCMF,180.0,"[np.int64(5588126), np.int64(5588309)]"
217031,Thomas Teye Partey,1609,Midfielder,RCMF,175.0,"[np.int64(5588130), np.int64(5588150)]"
217031,Thomas Teye Partey,1609,Midfielder,RCMF3,99.0,"[np.int64(5588118), np.int64(5588342)]"
217031,Thomas Teye Partey,1609,Midfielder,RDMF,90.0,[np.int64(5588457)]
219526,Mark Flekken,1669,Goalkeeper,GK,3276.0,"[np.int64(5588087), np.int64(5588095), np.int64(5588101), np.int64(5588116), np.int64(5588128), np.int64(5588132), np.int64(5588142), np.int64(5588154), np.int64(5588162), np.int64(5588171), np.int64(5588180), np.int64(5588193), np.int64(5588200), np.int64(5588211), np.int64(5588221), np.int64(5588233), np.int64(5588241), np.int64(5588252), np.int64(5588261), np.int64(5588277), np.int64(5588281), np.int64(5588291), np.int64(5588303), np.int64(5588329), np.int64(5588336), np.int64(5588340), np.int64(5588350), np.int64(5588362), np.int64(5588377), np.int64(5588381), np.int64(5588390), np.int64(5588401), np.int64(5588417), np.int64(5588422), np.int64(5588432), np.int64(5588442), np.int64(5588459)]"
222220,Andrew Robertson,1612,Full Back,LB,2516.0,"[np.int64(5588081), np.int64(5588095), np.int64(5588106), np.int64(5588115), np.int64(5588125), np.int64(5588139), np.int64(5588145), np.int64(5588153), np.int64(5588160), np.int64(5588184), np.int64(5588199), np.int64(5588204), np.int64(5588218), np.int64(5588223), np.int64(5588234), np.int64(5588248), np.int64(5588254), np.int64(5588269), np.int64(5588275), np.int64(5588285), np.int64(5588291), np.int64(5588305), np.int64(5588311), np.int64(5588325), np.int64(5588337), np.int64(5588354), np.int64(5588361), np.int64(5588379), np.int64(5588384), np.int64(5588394), np.int64(5588414), np.int64(5588433), np.int64(5588453)]"
223794,John McGinn,1614,Midfielder,AMF,376.0,"[np.int64(5588211), np.int64(5588220), np.int64(5588260), np.int64(5588319), np.int64(5588380)]"
223794,John McGinn,1614,Midfielder,RCMF,176.0,"[np.int64(5588346), np.int64(5588361)]"
223794,John McGinn,1614,Midfielder,RDMF,241.0,"[np.int64(5588320), np.int64(5588331), np.int64(5588350)]"
223794,John McGinn,1614,Striker,SS,115.0,"[np.int64(5588372), np.int64(5588430)]"
223794,John McGinn,1614,Winger,LAMF,521.0,"[np.int64(5588151), np.int64(5588184), np.int64(5588191), np.int64(5588202), np.int64(5588237), np.int64(5588270), np.int64(5588300), np.int64(5588398), np.int64(5588421), np.int64(5588441)]"
223794,John McGinn,1614,Winger,LW,225.0,"[np.int64(5588086), np.int64(5588090), np.int64(5588415), np.int64(5588454)]"
223794,John McGinn,1614,Winger,RAMF,411.0,"[np.int64(5588110), np.int64(5588178), np.int64(5588240), np.int64(5588256), np.int64(5588400)]"
223794,John McGinn,1614,Winger,RW,207.0,"[np.int64(5588105), np.int64(5588120), np.int64(5588161)]"
222770,Nélson Cabral Semedo,1629,Central Defender,RCB3,230.0,"[np.int64(5588229), np.int64(5588239), np.int64(5588445)]"
222770,Nélson Cabral Semedo,1629,Full Back,LWB,90.0,[np.int64(5588292)]
222770,Nélson Cabral Semedo,1629,Full Back,RB,512.0,"[np.int64(5588108), np.int64(5588119), np.int64(5588120), np.int64(5588139), np.int64(5588142), np.int64(5588209)]"
222770,Nélson Cabral Semedo,1629,Full Back,RB5,90.0,[np.int64(5588259)]
222770,Nélson Cabral Semedo,1629,Full Back,RWB,1982.0,"[np.int64(5588159), np.int64(5588163), np.int64(5588179), np.int64(5588189), np.int64(5588194), np.int64(5588246), np.int64(5588268), np.int64(5588288), np.int64(5588309), np.int64(5588319), np.int64(5588325), np.int64(5588332), np.int64(5588345), np.int64(5588359), np.int64(5588369), np.int64(5588374), np.int64(5588385), np.int64(5588399), np.int64(5588407), np.int64(5588419), np.int64(5588428), np.int64(5588439), np.int64(5588459)]"
227085,José Pedro Malheiro de Sá,1629,Goalkeeper,GK,2610.0,"[np.int64(5588082), np.int64(5588099), np.int64(5588159), np.int64(5588163), np.int64(5588179), np.int64(5588189), np.int64(5588194), np.int64(5588209), np.int64(5588213), np.int64(5588246), np.int64(5588259), np.int64(5588268), np.int64(5588279), np.int64(5588288), np.int64(5588292), np.int64(5588309), np.int64(5588319), np.int64(5588325), np.int64(5588332), np.int64(5588345), np.int64(5588359), np.int64(5588369), np.int64(5588374), np.int64(5588385), np.int64(5588399), np.int64(5588419), np.int64(5588428), np.int64(5588439), np.int64(5588459)]"
225947,Adama Traoré Diarra,1616,Full Back,RWB,18.0,[np.int64(5588274)]
225947,Adama Traoré Diarra,1616,Midfielder,AMF,101.0,"[np.int64(5588370), np.int64(5588431)]"
225947,Adama Traoré Diarra,1616,Winger,LAMF,276.0,"[np.int64(5588183), np.int64(5588214), np.int64(5588224), np.int64(5588295), np.int64(5588304), np.int64(5588404), np.int64(5588451)]"
225947,Adama Traoré Diarra,1616,Winger,LW,90.0,[np.int64(5588148)]
225947,Adama Traoré Diarra,1616,Winger,RAMF,969.0,"[np.int64(5588094), np.int64(5588114), np.int64(5588123), np.int64(5588138), np.int64(5588151), np.int64(5588166), np.int64(5588194), np.int64(5588244), np.int64(5588286), np.int64(5588317), np.int64(5588323), np.int64(5588334), np.int64(5588364), np.int64(5588391), np.int64(5588421), np.int64(5588442)]"
225947,Adama Traoré Diarra,1616,Winger,RW,213.0,"[np.int64(5588080), np.int64(5588171), np.int64(5588234), np.int64(5588253), np.int64(5588264)]"
225947,Adama Traoré Diarra,1616,Winger,RWF,221.0,"[np.int64(5588104), np.int64(5588345), np.int64(5588384), np.int64(5588418)]"
228946,Gnaly Maxwell Cornet,3193,Winger,RAMF,79.0,"[np.int64(5588117), np.int64(5588131)]"
229076,Neal Maupay,3771,,Unknown,0.0,[]
230020,Alex Iwobi,1616,Full Back,RB5,77.0,[np.int64(5588148)]
230020,Alex Iwobi,1616,Midfielder,AMF,207.0,"[np.int64(5588351), np.int64(5588370), np.int64(5588418)]"
230020,Alex Iwobi,1616,Midfielder,LCMF,90.0,[np.int64(5588253)]
230020,Alex Iwobi,1616,Midfielder,LCMF3,90.0,[np.int64(5588264)]
230020,Alex Iwobi,1616,Midfielder,RDMF,90.0,[np.int64(5588214)]
230020,Alex Iwobi,1616,Winger,LAMF,1683.0,"[np.int64(5588094), np.int64(5588114), np.int64(5588123), np.int64(5588138), np.int64(5588151), np.int64(5588166), np.int64(5588234), np.int64(5588244), np.int64(5588286), np.int64(5588295), np.int64(5588304), np.int64(5588317), np.int64(5588323), np.int64(5588334), np.int64(5588384), np.int64(5588391), np.int64(5588404), np.int64(5588421), np.int64(5588431), np.int64(5588442), np.int64(5588451)]"
230020,Alex Iwobi,1616,Winger,LW,90.0,[np.int64(5588080)]
230020,Alex Iwobi,1616,Winger,LWF,150.0,"[np.int64(5588104), np.int64(5588274)]"
230020,Alex Iwobi,1616,Winger,RAMF,418.0,"[np.int64(5588171), np.int64(5588183), np.int64(5588207), np.int64(5588224), np.int64(5588364)]"
230020,Alex Iwobi,1616,Winger,RW,90.0,[np.int64(5588194)]
230020,Alex Iwobi,1616,Winger,RWF,30.0,[np.int64(5588345)]
237269,Saša Lukić,1616,Midfielder,DMF,317.0,"[np.int64(5588104), np.int64(5588253), np.int64(5588264), np.int64(5588418)]"
237269,Saša Lukić,1616,Midfielder,LCMF,270.0,"[np.int64(5588080), np.int64(5588148), np.int64(5588194)]"
237269,Saša Lukić,1616,Midfielder,LDMF,872.0,"[np.int64(5588094), np.int64(5588114), np.int64(5588123), np.int64(5588138), np.int64(5588224), np.int64(5588234), np.int64(5588384), np.int64(5588391), np.int64(5588404), np.int64(5588421), np.int64(5588451)]"
237269,Saša Lukić,1616,Midfielder,RCMF,210.0,"[np.int64(5588274), np.int64(5588345), np.int64(5588370)]"
237269,Saša Lukić,1616,Midfielder,RDMF,695.0,"[np.int64(5588207), np.int64(5588244), np.int64(5588286), np.int64(5588295), np.int64(5588304), np.int64(5588317), np.int64(5588323), np.int64(5588334), np.int64(5588442)]"
237034,Gonçalo Manuel Ganchinho Guedes,1629,Full Back,RWB,8.0,[np.int64(5588309)]
237034,Gonçalo Manuel Ganchinho Guedes,1629,Midfielder,AMF,173.0,"[np.int64(5588179), np.int64(5588194), np.int64(5588239), np.int64(5588359), np.int64(5588445)]"
237034,Gonçalo Manuel Ganchinho Guedes,1629,Midfielder,LCMF,5.0,[np.int64(5588163)]
237034,Gonçalo Manuel Ganchinho Guedes,1629,Midfielder,RCMF,6.0,[np.int64(5588419)]
237034,Gonçalo Manuel Ganchinho Guedes,1629,Striker,CF,338.0,"[np.int64(5588119), np.int64(5588120), np.int64(5588159), np.int64(5588189), np.int64(5588319), np.int64(5588325), np.int64(5588439), np.int64(5588459)]"
237034,Gonçalo Manuel Ganchinho Guedes,1629,Striker,SS,54.0,"[np.int64(5588229), np.int64(5588428)]"
237034,Gonçalo Manuel Ganchinho Guedes,1629,Winger,LWF,27.0,[np.int64(5588369)]
237034,Gonçalo Manuel Ganchinho Guedes,1629,Winger,RW,157.0,"[np.int64(5588108), np.int64(5588142), np.int64(5588209), np.int64(5588259)]"
237034,Gonçalo Manuel Ganchinho Guedes,1629,Winger,RWF,348.0,"[np.int64(5588213), np.int64(5588246), np.int64(5588268), np.int64(5588279), np.int64(5588288), np.int64(5588292)]"
240032,Jan Bednarek,1619,Central Defender,CB,1793.0,"[np.int64(5588084), np.int64(5588097), np.int64(5588101), np.int64(5588140), np.int64(5588168), np.int64(5588177), np.int64(5588189), np.int64(5588244), np.int64(5588258), np.int64(5588262), np.int64(5588277), np.int64(5588289), np.int64(5588298), np.int64(5588307), np.int64(5588315), np.int64(5588339), np.int64(5588378), np.int64(5588398), np.int64(5588409), np.int64(5588418), np.int64(5588437)]"
240032,Jan Bednarek,1619,Central Defender,LCB,450.0,"[np.int64(5588117), np.int64(5588127), np.int64(5588131), np.int64(5588157), np.int64(5588427)]"
240032,Jan Bednarek,1619,Central Defender,LCB3,90.0,[np.int64(5588238)]
240032,Jan Bednarek,1619,Central Defender,RCB,199.0,"[np.int64(5588327), np.int64(5588354), np.int64(5588388)]"
239411,Tyrone Mings,1614,Central Defender,LCB,1126.0,"[np.int64(5588211), np.int64(5588260), np.int64(5588270), np.int64(5588282), np.int64(5588290), np.int64(5588300), np.int64(5588320), np.int64(5588331), np.int64(5588350), np.int64(5588361), np.int64(5588380), np.int64(5588398), np.int64(5588400), np.int64(5588430)]"
240070,Harry Winks,1631,Midfielder,DMF,90.0,[np.int64(5588185)]
240070,Harry Winks,1631,Midfielder,LCMF,64.0,"[np.int64(5588352), np.int64(5588366)]"
240070,Harry Winks,1631,Midfielder,LDMF,271.0,"[np.int64(5588130), np.int64(5588172), np.int64(5588196), np.int64(5588246), np.int64(5588344)]"
240070,Harry Winks,1631,Midfielder,RCMF,555.0,"[np.int64(5588089), np.int64(5588094), np.int64(5588254), np.int64(5588270), np.int64(5588284), np.int64(5588295), np.int64(5588308)]"
240070,Harry Winks,1631,Midfielder,RDMF,588.0,"[np.int64(5588105), np.int64(5588113), np.int64(5588124), np.int64(5588157), np.int64(5588167), np.int64(5588266), np.int64(5588314)]"
240378,Temitayo Olufisayo Olaoluwa Aina,1642,Full Back,LB,234.0,"[np.int64(5588085), np.int64(5588097), np.int64(5588108)]"
240378,Temitayo Olufisayo Olaoluwa Aina,1642,Full Back,RB,2496.0,"[np.int64(5588115), np.int64(5588121), np.int64(5588138), np.int64(5588144), np.int64(5588156), np.int64(5588167), np.int64(5588176), np.int64(5588186), np.int64(5588190), np.int64(5588206), np.int64(5588217), np.int64(5588227), np.int64(5588237), np.int64(5588257), np.int64(5588263), np.int64(5588279), np.int64(5588285), np.int64(5588298), np.int64(5588301), np.int64(5588338), np.int64(5588342), np.int64(5588356), np.int64(5588365), np.int64(5588373), np.int64(5588417), np.int64(5588425), np.int64(5588436), np.int64(5588449), np.int64(5588456)]"
240378,Temitayo Olufisayo Olaoluwa Aina,1642,Full Back,RB5,90.0,[np.int64(5588318)]
240378,Temitayo Olufisayo Olaoluwa Aina,1642,Full Back,RWB,180.0,"[np.int64(5588241), np.int64(5588323)]"
