player_id,team_id,position,total_minutes_played,total_matches_played,match_ids
622482,1651,Goalkeeper,3240,36,"5588100,5588112,5588121,5588133,5588143,5588155,5588163,5588173,5588181,5588192,5588201,5588214,5588226,5588232,5588249,5588252,5588260,5588272,5588283,5588296,5588302,5588318,5588321,5588339,5588341,5588351,5588367,5588372,5588382,5588392,5588401,5588412,5588423,5588439,5588443,5588458"
623374,1623,Midfielder,643,18,"5588083,5588098,5588103,5588110,5588124,5588146,5588223,5588314,5588322,5588333,5588340,5588359,5588363,5588379,5588383,5588403,5588426,5588431"
623641,1629,Central Defender,1411,16,"5588288,5588292,5588309,5588319,5588325,5588359,5588369,5588374,5588385,5588399,5588407,5588419,5588428,5588439,5588445,5588459"
625787,1624,Central Defender,1022,13,"5588089,5588098,5588118,5588128,5588136,5588143,5588158,5588165,5588228,5588357,5588375,5588408,5588458"
627012,1642,Central Defender,3189,36,"5588085,5588097,5588108,5588115,5588121,5588138,5588144,5588156,5588167,5588176,5588186,5588190,5588206,5588217,5588227,5588237,5588241,5588257,5588279,5588285,5588298,5588301,5588318,5588323,5588338,5588342,5588356,5588365,5588373,5588380,5588397,5588408,5588417,5588425,5588449,5588456"
627131,1659,Central Defender,175,2,"5588341,5588357"
627131,1659,Full Back,277,6,"5588264,5588271,5588287,5588332,5588362,5588389"
627131,1659,Midfielder,22,2,"5588225,5588247"
630651,1651,Full Back,30,2,"5588173,5588367"
630651,1651,Midfielder,218,8,"5588214,5588232,5588339,5588372,5588382,5588412,5588423,5588439"
630651,1651,Striker,148,2,"5588443,5588458"
630651,1651,Winger,365,9,"5588143,5588163,5588181,5588249,5588252,5588260,5588272,5588302,5588392"
631619,1612,Central Defender,29,1,5588384
631619,1612,Full Back,782,17,"5588081,5588095,5588106,5588115,5588184,5588199,5588223,5588275,5588311,5588325,5588361,5588394,5588406,5588424,5588433,5588443,5588453"
631619,1612,Winger,4,1,5588173
633277,1631,Midfielder,942,14,"5588105,5588124,5588130,5588157,5588167,5588226,5588236,5588246,5588266,5588314,5588336,5588344,5588406,5588419"
633277,1631,Striker,531,7,"5588254,5588270,5588284,5588295,5588308,5588324,5588392"
633277,1631,Winger,756,11,"5588172,5588185,5588196,5588216,5588352,5588366,5588376,5588386,5588427,5588436,5588447"
635038,1612,Midfielder,417,14,"5588234,5588254,5588269,5588275,5588291,5588305,5588354,5588384,5588406,5588414,5588424,5588433,5588443,5588453"
635038,1612,Winger,27,4,"5588095,5588204,5588248,5588337"
639248,1625,Striker,29,1,5588294
644809,1628,Full Back,23,1,5588378
644809,1628,Midfielder,33,1,5588445
644809,1628,Striker,17,1,5588395
644809,1628,Winger,2,1,5588453
645032,1623,Midfielder,32,3,"5588363,5588379,5588426"
645032,1623,Striker,31,1,5588413
645877,1629,Central Defender,442,5,"5588082,5588099,5588108,5588119,5588120"
646204,1619,Midfielder,16,1,5588084
646204,1623,Midfielder,319,6,"5588223,5588322,5588333,5588340,5588446,5588455"
646204,1623,Winger,482,9,"5588359,5588363,5588379,5588383,5588397,5588403,5588413,5588426,5588431"
648855,1619,Central Defender,19,1,5588219
653138,1642,Full Back,38,2,"5588301,5588380"
653138,1642,Midfielder,100,4,"5588108,5588121,5588138,5588298"
653138,1642,Winger,266,13,"5588156,5588167,5588176,5588186,5588190,5588206,5588217,5588257,5588263,5588373,5588408,5588417,5588425"
653425,1614,Central Defender,127,2,"5588331,5588346"
653425,1614,Full Back,215,3,"5588105,5588110,5588191"
653425,1614,Midfielder,152,3,"5588290,5588319,5588361"
653730,1625,Central Defender,504,6,"5588306,5588326,5588337,5588343,5588356,5588367"
653894,1669,Central Defender,37,2,"5588252,5588261"
653894,1669,Full Back,5,1,5588350
654893,1628,Midfielder,1348,20,"5588087,5588093,5588102,5588113,5588122,5588134,5588145,5588165,5588316,5588322,5588334,5588346,5588353,5588368,5588378,5588382,5588395,5588402,5588410,5588425"
656446,1659,Full Back,3342,38,"5588085,5588091,5588103,5588111,5588125,5588131,5588147,5588150,5588161,5588170,5588180,5588192,5588209,5588212,5588225,5588231,5588247,5588251,5588264,5588271,5588287,5588297,5588301,5588311,5588327,5588332,5588341,5588357,5588362,5588371,5588389,5588391,5588402,5588411,5588420,5588430,5588448,5588450"
656521,1629,Full Back,5,1,5588246
656521,1629,Midfielder,6,1,5588419
656521,1629,Striker,53,2,"5588159,5588268"
656521,1629,Winger,224,6,"5588119,5588139,5588142,5588163,5588209,5588279"
656601,1619,Midfielder,1713,26,"5588117,5588127,5588131,5588177,5588189,5588199,5588244,5588258,5588262,5588277,5588289,5588298,5588307,5588315,5588327,5588339,5588354,5588369,5588378,5588388,5588398,5588409,5588418,5588427,5588437,5588457"
656947,1634,Midfielder,1202,15,"5588104,5588112,5588127,5588135,5588152,5588187,5588195,5588215,5588245,5588265,5588283,5588305,5588320,5588349,5588353"
656947,1634,Striker,263,3,"5588149,5588250,5588335"
656947,1634,Winger,1131,13,"5588081,5588096,5588172,5588206,5588225,5588239,5588294,5588315,5588365,5588426,5588432,5588447,5588452"
657854,1624,Midfielder,133,2,"5588441,5588458"
657854,1624,Winger,747,14,"5588098,5588107,5588118,5588328,5588335,5588343,5588357,5588364,5588375,5588388,5588408,5588414,5588429,5588438"
658308,1619,Midfielder,1885,23,"5588097,5588101,5588127,5588131,5588157,5588199,5588201,5588219,5588220,5588244,5588258,5588262,5588298,5588307,5588315,5588327,5588339,5588354,5588388,5588398,5588409,5588437,5588457"
658308,1619,Striker,198,3,"5588117,5588289,5588369"
658308,1619,Winger,846,10,"5588140,5588168,5588177,5588189,5588238,5588347,5588378,5588418,5588427,5588446"
658798,1625,Full Back,1470,20,"5588088,5588116,5588148,5588159,5588168,5588170,5588181,5588222,5588240,5588255,5588266,5588276,5588294,5588326,5588337,5588356,5588367,5588387,5588395,5588437"
658798,1625,Midfielder,372,7,"5588096,5588109,5588137,5588197,5588217,5588376,5588428"
658798,1625,Winger,79,1,5588204
659056,1619,Full Back,16,2,"5588168,5588220"
659056,1619,Midfielder,174,4,"5588262,5588298,5588315,5588409"
659056,1619,Striker,184,4,"5588201,5588258,5588437,5588446"
659056,1619,Winger,1096,16,"5588157,5588219,5588238,5588277,5588289,5588327,5588339,5588347,5588354,5588369,5588378,5588388,5588398,5588418,5588427,5588457"
661732,1625,Full Back,72,1,5588096
661732,1625,Midfielder,21,1,5588240
661732,1625,Winger,1715,27,"5588088,5588116,5588126,5588137,5588159,5588168,5588181,5588197,5588204,5588217,5588222,5588235,5588255,5588266,5588276,5588281,5588310,5588326,5588337,5588343,5588356,5588367,5588376,5588395,5588403,5588437,5588451"
669602,1610,Striker,2246,30,"5588088,5588099,5588102,5588111,5588129,5588133,5588144,5588153,5588164,5588174,5588182,5588196,5588202,5588228,5588233,5588243,5588253,5588265,5588273,5588287,5588292,5588306,5588313,5588375,5588381,5588393,5588404,5588413,5588424,5588435"
677949,1651,Midfielder,1975,32,"5588092,5588100,5588112,5588133,5588163,5588173,5588181,5588192,5588201,5588226,5588232,5588249,5588252,5588260,5588272,5588283,5588296,5588302,5588321,5588339,5588341,5588351,5588367,5588372,5588382,5588392,5588401,5588412,5588423,5588439,5588443,5588458"
677949,1651,Winger,93,2,"5588083,5588155"
681063,1624,Midfielder,16,1,5588375
681063,1624,Striker,330,5,"5588328,5588335,5588343,5588388,5588441"
681063,1624,Winger,588,7,"5588364,5588399,5588408,5588414,5588429,5588438,5588458"
688446,1628,Central Defender,90,1,5588093
689107,1610,Full Back,126,6,"5588088,5588099,5588133,5588153,5588219,5588228"
689107,1610,Midfielder,90,1,5588111
692543,1611,Midfielder,653,12,"5588227,5588247,5588259,5588267,5588275,5588304,5588333,5588349,5588373,5588396,5588407,5588411"
692543,1611,Winger,1616,24,"5588080,5588092,5588106,5588117,5588122,5588136,5588141,5588154,5588169,5588174,5588185,5588195,5588205,5588210,5588289,5588296,5588316,5588328,5588355,5588366,5588387,5588422,5588434,5588444"
692544,1611,Midfielder,1489,22,"5588080,5588092,5588106,5588117,5588122,5588136,5588141,5588205,5588227,5588235,5588247,5588259,5588267,5588275,5588289,5588296,5588304,5588396,5588407,5588411,5588422,5588444"
692544,1611,Striker,70,1,5588316
692544,1611,Winger,142,2,"5588434,5588454"
693147,1629,Central Defender,1,1,5588194
698840,1659,Full Back,63,2,"5588103,5588192"
698840,1659,Midfielder,49,1,5588147
698840,1659,Striker,638,8,"5588287,5588297,5588301,5588311,5588327,5588332,5588341,5588357"
698840,1659,Winger,1330,21,"5588085,5588091,5588125,5588131,5588150,5588161,5588209,5588212,5588225,5588231,5588247,5588251,5588264,5588271,5588362,5588371,5588389,5588391,5588402,5588411,5588420"
698930,1633,,4,1,5588231
698931,1633,Midfielder,59,2,"5588299,5588313"
700018,1669,Full Back,545,11,"5588312,5588336,5588340,5588381,5588390,5588401,5588417,5588422,5588432,5588442,5588459"
700018,1669,Winger,8,1,5588329
707333,1631,Full Back,2410,29,"5588089,5588094,5588105,5588113,5588124,5588130,5588147,5588157,5588172,5588185,5588196,5588216,5588226,5588236,5588246,5588254,5588266,5588284,5588295,5588308,5588314,5588324,5588336,5588344,5588352,5588366,5588376,5588386,5588436"
707333,1631,Winger,88,1,5588450
719786,1651,Central Defender,180,2,"5588392,5588412"
719786,1651,Midfielder,2520,32,"5588092,5588100,5588112,5588121,5588133,5588143,5588155,5588163,5588181,5588192,5588214,5588226,5588232,5588249,5588252,5588260,5588272,5588283,5588296,5588302,5588321,5588339,5588341,5588351,5588367,5588372,5588382,5588401,5588423,5588439,5588443,5588458"
724763,1659,Striker,6,1,5588301
729649,1631,,2,1,5588130
729649,1631,Full Back,40,1,5588157
729649,1631,Striker,23,1,5588113
729649,1631,Winger,537,8,"5588089,5588094,5588105,5588124,5588147,5588167,5588172,5588185"
730424,1629,,5,2,"5588385,5588407"
730424,1629,Central Defender,76,3,"5588332,5588369,5588445"
731238,1619,Full Back,40,1,5588101
731238,1619,Midfielder,324,7,"5588084,5588097,5588220,5588258,5588262,5588409,5588437"
731238,1619,Striker,213,4,"5588131,5588244,5588327,5588398"
731238,1619,Winger,1287,20,"5588117,5588127,5588140,5588157,5588168,5588177,5588189,5588199,5588238,5588277,5588289,5588339,5588347,5588354,5588369,5588378,5588388,5588418,5588427,5588446"
732238,1659,Midfielder,774,17,"5588085,5588091,5588103,5588111,5588125,5588147,5588150,5588327,5588341,5588357,5588371,5588389,5588391,5588402,5588411,5588420,5588430"
732238,1659,Winger,45,3,"5588131,5588332,5588450"
732998,1651,Full Back,877,11,"5588083,5588092,5588100,5588112,5588339,5588341,5588351,5588367,5588372,5588382,5588392"
732998,1651,Midfielder,978,14,"5588121,5588133,5588143,5588155,5588173,5588181,5588302,5588318,5588321,5588401,5588412,5588423,5588439,5588458"
732998,1651,Striker,13,1,5588443
735759,1625,Full Back,496,7,"5588326,5588376,5588387,5588395,5588403,5588415,5588428"
735759,1625,Midfielder,43,2,"5588294,5588437"
739094,1659,Midfielder,36,4,"5588301,5588362,5588371,5588430"
739094,1659,Striker,98,9,"5588091,5588287,5588297,5588311,5588327,5588389,5588411,5588420,5588448"
739094,1659,Winger,66,3,"5588085,5588332,5588450"
743352,1624,Central Defender,16,1,5588238
745926,1609,Full Back,1431,22,"5588126,5588160,5588230,5588242,5588250,5588261,5588280,5588290,5588309,5588310,5588324,5588330,5588355,5588360,5588370,5588383,5588390,5588410,5588420,5588433,5588440,5588457"
745926,1609,Midfielder,36,1,5588405
745929,1609,Full Back,15,1,5588150
745929,1609,Midfielder,214,7,"5588130,5588175,5588190,5588224,5588309,5588410,5588457"
745929,1609,Striker,56,3,"5588160,5588230,5588242"
745929,1609,Winger,693,15,"5588118,5588208,5588261,5588272,5588310,5588324,5588330,5588342,5588355,5588360,5588370,5588383,5588390,5588405,5588420"
747910,1613,,17,3,"5588155,5588186,5588317"
747910,1613,Midfielder,9,1,5588164
747910,1613,Striker,71,4,"5588236,5588256,5588288,5588348"
747910,1613,Winger,105,6,"5588123,5588297,5588386,5588416,5588440,5588455"
762994,1611,Central Defender,167,2,"5588407,5588422"
764067,1642,,6,1,5588176
764067,1642,Full Back,32,1,5588217
767039,1633,Full Back,700,14,"5588231,5588249,5588299,5588300,5588313,5588329,5588330,5588344,5588358,5588374,5588389,5588394,5588409,5588452"
767039,1633,Midfielder,15,1,5588286
767087,1624,Central Defender,935,12,"5588228,5588238,5588248,5588257,5588268,5588278,5588280,5588293,5588312,5588328,5588335,5588343"
767087,1624,Full Back,393,7,"5588128,5588158,5588178,5588212,5588308,5588399,5588429"
767087,1624,Midfielder,477,9,"5588089,5588098,5588207,5588364,5588388,5588414,5588438,5588441,5588458"
767330,1613,Full Back,33,1,5588440
767330,1613,Midfielder,332,12,"5588245,5588256,5588288,5588307,5588317,5588326,5588338,5588348,5588386,5588396,5588416,5588435"
767330,1613,Winger,1,1,5588377
769441,1611,Central Defender,1219,21,"5588210,5588227,5588235,5588247,5588259,5588267,5588275,5588289,5588296,5588304,5588316,5588333,5588349,5588355,5588373,5588387,5588396,5588407,5588411,5588422,5588434"
769918,1614,Full Back,334,7,"5588319,5588320,5588331,5588346,5588361,5588380,5588398"
770402,1610,Striker,86,3,"5588088,5588273,5588313"
771887,1631,,2,1,5588427
776649,1612,Midfielder,14,1,5588305
776849,1619,Full Back,16,1,5588084
776849,1619,Striker,23,1,5588220
776857,1610,Striker,154,5,"5588347,5588352,5588404,5588413,5588444"
776857,1610,Winger,59,3,"5588292,5588321,5588360"
777938,1659,Central Defender,2457,31,"5588085,5588103,5588125,5588180,5588192,5588209,5588212,5588225,5588231,5588247,5588251,5588264,5588271,5588287,5588297,5588301,5588311,5588327,5588332,5588341,5588357,5588362,5588371,5588389,5588391,5588402,5588411,5588420,5588430,5588448,5588450"
777938,1659,Full Back,7,1,5588170
779565,1624,Midfielder,1291,27,"5588089,5588098,5588107,5588128,5588136,5588197,5588207,5588212,5588228,5588238,5588248,5588257,5588278,5588280,5588293,5588308,5588312,5588328,5588335,5588343,5588357,5588364,5588375,5588388,5588399,5588408,5588414"
781890,1614,Full Back,154,5,"5588086,5588090,5588105,5588256,5588319"
783644,1625,Central Defender,103,2,"5588181,5588255"
786541,1610,Midfielder,11,1,5588347
790219,1669,Full Back,11,1,5588233
798323,1623,Full Back,90,1,5588098
803390,1633,Full Back,10,1,5588313
803390,1633,Midfielder,11,1,5588329
803390,1633,Winger,192,10,"5588149,5588188,5588269,5588276,5588299,5588374,5588389,5588394,5588409,5588449"
807014,1651,Midfielder,540,14,"5588296,5588318,5588321,5588339,5588341,5588351,5588367,5588372,5588382,5588392,5588401,5588412,5588439,5588443"
807014,1651,Striker,49,1,5588458
807014,1651,Winger,5,1,5588423
807765,1669,Striker,8,1,5588128
808999,1631,Winger,6,1,5588266
809491,1631,Midfielder,531,8,"5588094,5588124,5588167,5588172,5588200,5588216,5588386,5588436"
809491,1631,Striker,184,5,"5588089,5588254,5588308,5588376,5588450"
809491,1631,Winger,892,18,"5588105,5588130,5588147,5588157,5588185,5588236,5588246,5588266,5588270,5588284,5588295,5588324,5588336,5588344,5588352,5588366,5588406,5588419"
810336,1628,Midfielder,317,14,"5588183,5588203,5588242,5588284,5588334,5588353,5588368,5588378,5588382,5588395,5588402,5588438,5588445,5588453"
810336,1628,Winger,273,9,"5588191,5588215,5588222,5588232,5588251,5588299,5588316,5588322,5588410"
816274,1619,Central Defender,25,2,"5588446,5588457"
816545,1625,Striker,12,1,5588451
818118,1616,Full Back,17,1,5588431
818118,1616,Winger,21,1,5588244
822917,1610,Central Defender,161,2,"5588273,5588287"
822917,1610,Full Back,19,2,"5588347,5588352"
824351,1659,,4,1,5588450
824351,1659,Full Back,13,1,5588448
824351,1659,Winger,7,1,5588391
824988,1611,Full Back,299,4,"5588366,5588407,5588422,5588434"
824994,1616,Midfielder,160,6,"5588214,5588244,5588264,5588431,5588442,5588451"
824994,1616,Winger,16,2,"5588286,5588295"
825003,1624,Winger,391,10,"5588128,5588136,5588143,5588165,5588293,5588308,5588312,5588429,5588438,5588441"
825591,1631,,11,2,"5588392,5588450"
825591,1631,Winger,26,2,"5588427,5588447"
827867,1624,Striker,7,1,5588308
828739,1628,Midfielder,20,2,"5588156,5588183"
832190,1642,Central Defender,14,1,5588115
835236,1669,,4,1,5588401
835236,1669,Winger,21,2,"5588390,5588422"
847422,1628,Midfielder,98,2,"5588368,5588445"
847422,1628,Winger,66,5,"5588303,5588353,5588410,5588438,5588453"
850716,1628,Full Back,22,2,"5588183,5588242"
851151,1619,Midfielder,8,1,5588398
851151,1619,Winger,143,3,"5588427,5588446,5588457"
854404,1651,Winger,13,1,5588443
854468,1610,Midfielder,5,1,5588347
856213,1651,Full Back,204,4,"5588214,5588232,5588302,5588321"
856213,1651,Striker,15,1,5588201
856213,1651,Winger,1702,27,"5588083,5588092,5588100,5588112,5588121,5588133,5588143,5588226,5588249,5588252,5588260,5588272,5588283,5588296,5588318,5588339,5588341,5588351,5588367,5588382,5588392,5588401,5588412,5588423,5588439,5588443,5588458"
865755,1611,,4,1,5588328
865755,1611,Striker,201,6,"5588333,5588366,5588407,5588411,5588422,5588454"
911027,1625,Central Defender,2,1,5588376
911156,1629,Full Back,80,3,"5588279,5588325,5588332"
930030,1623,Midfielder,60,3,"5588098,5588213,5588271"
932310,1631,Full Back,7,1,5588450
933026,1611,Central Defender,184,4,"5588355,5588366,5588444,5588454"
956089,1659,,5,2,"5588297,5588450"
956089,1659,Midfielder,35,2,"5588264,5588389"
956105,1659,,1,1,5588297
961676,1669,Full Back,1,1,5588241
961676,1669,Midfielder,51,6,"5588128,5588132,5588142,5588180,5588362,5588417"
961676,1669,Striker,3,1,5588432
961676,1669,Winger,25,2,"5588336,5588401"
1046087,1629,Midfielder,6,1,5588439
1050460,1631,Midfielder,43,2,"5588419,5588447"
1050460,1631,Winger,109,5,"5588386,5588406,5588427,5588436,5588450"
1137297,1624,,1,1,5588207
1137297,1624,Striker,11,1,5588238
1151900,1619,Winger,90,1,5588201
1186884,1611,Full Back,53,1,5588396
